aspect term	category	polarity	text
;help	 approachable	 negative	He is n help, so if you can't teach yourself you WILL fail
;questions	 teaching	 negative	he doesn't take questions in class, goes over problems way too fast and with no clear direction to them.
;confuse	 teaching	 negative	He never solved problems completely out and he'd derive some equations and confuse you so much.
;teachers	 teacher	 positive	i have taken a few classes with her and she is by far one of the best teachers i have ever encountered.
;null	 teacher	 positive	She really wants student to do well.
;null	 teacher	 positive	TAKE HER I HIGHLY RECOMMEND TO EVERYONE.
;essays;expectations;tools	 exam exam exam	 positive positive positive	He has high expectations for the essays but gives you all the tools you need to do well.
;professor	 teacher	 positive	wonderful, wonderful professor :)
;lectures	 teaching	 negative	He cares about having the students do well but lectures off of diagrams that you can't really take notes from.
;participaation;class	 answering attendance	 neutral neutral	Says the marks are for participaation but it really makes you come to class.
;help	 approachable	 negative	TA test reviews do not help and if you approach Prof. Cook for help, he does nothing for you.
;tutoring center	 approachable	 positive	However, if you go to his office hours or the calculus tutoring center, he was usually pretty helpful.
;teacher	 teacher	 positive	Truly a well-rounded teacher.
;null	 exam	 positive	He gives you everything you need to do well.
;null	 teacher	 positive	She is HILARIOUS.
;day;time	 class class	 negative negative	If your not 100% comfortable with the day and time with this teacher then don't take this course.
;class	 teacher	 positive	Must take any class possible with him, best professor in Isenberg, far and away.
;review sessions	 approachable	 positive	He holds review sessions every week which really helps clearing up small details that he just mentions in class.
;class	 teacher	 positive	I highly recommend taking her class!
;read the book	 exam	 negative	Get ready to read the book a lot.
;teach yourself	 teacher	 negative	If you do take it, buy the book and teach yourself.
;class	 teacher	 positive	Prof. Phillis' class was challenging yet rewarding.
;lectures	 teacher	 negative	He just lectures and you sit there trying to frantically copy whatever nonsense he puts on the board.
;owls	 exam	 negative	Owls are poorly structured!
;class	 course	 negative	This class is the worst class i've ever had at msu.
;lectures	 teaching	 negative	His lectures are VERY unhelpful.
;null	 teacher	 positive	AMAZING woman..soo nice and down-to-earth.
;help	 approachable	 negative	He refuses to help when I ask and i've asked multiple times
;teaching style	 teaching	 neutral	I disliked him at first due to how he jumped straight into deep material on the first day of class, but afterwards I got used to his concept teaching style and was able to pull through.
;class;null	 course teacher	 negative neutral	Randy is not rude/ not unhelpful whatsoever, his class is extremely difficult and requires a lot of outside work and reading, but he is always prepared to answer your question.
;class	 teacher	 negative	He doesn't teach anything in class don't even bother going.
;teacher	 teacher	 negative	He is the worst teacher i have ever had.
;professor	 teacher	 positive	Awesome professor.
;class	 teacher	 negative	Class is a waste of time.
;exams	 exam	 negative	Only assigned like 5 OWLs that were extremely hard and nothing like the exams.
;syllabus	 course	 neutral	I was intimidated by the syllabus the first day but as long as you do the reading and study you will be fine.
;null	 knowledge	 positive	Knows his stuff and makes you too.
;exam	 exams	 negative	I have friends in 3 other bio classes who are all doing just fine and their exams are much more reasonable.
;null	 teaching	 negative	He doesn't complete problems he starts on the board and gets confused half way through them.
;grammar;lessons	 teaching teaching	 positive positive	He explains grammar in a way that makes more sense than any of my high school  teachers' lessons did.
;null	 teacher	 negative	Randall Phillis destroyed any love I had for biology.
;exams	 exam	 positive	The exams are easy if you know how to make good use of your calculator, attend class, and follow the text somewhat.
;lectures	 teaching	 negative	He's a good guy, and wants everyone to do well, but his lectures are completely useless.
;teaches	 presentation	 neutral	Randy is a great prof who loves what he teaches, however, he is very unclear in lectures and talks in circles.
;review sessions	 approachable	 positive	If you go to his review sessions and tot SI, you will be successful.
;class	 course	 neutral	He does make the class a bit tough though, still a good guy.
;teaching	 teaching	 negative	He doesn't explain what he's teaching--just scribbles on the board without explaining.
;class	 teacher	 negative	If you take his class get ready to spend hours in the help center in Lederle and the LRC.
;class	 teacher	 positive	Every class you sit in a circle and gossip/talk about each other's problems.
;null	 teacher	 positive	But she is still funny af!
;lesson	 teaching	 negative	very unorganized, always off topic-not in a good way where it gets you out of the boring lesson but in a way where she still thinks she taught what you need to know for her impossible midterm while talking about her patients problems.
;late;class	 late teacher	 negative negative	His class was pointless because he just confussed you and showed up late every time.
;exam	 exam	 positive	Allows you to use a notecard on the exam.
;null	 teacher	 positive	HIGHLY RECOMMENDED
;teacher	 teacher	 negative	worst teacher ever!
;null;professor	 teacher teacher	 positive negative	Randy is a good man but can be a very challenging confusing professor.
;helpful	 approachable	 positive	She was really helpful and looked out for the class.
;reading;quizes	 exam exam	 negative negative	If you do the required reading, you should do well on the quizes.
;mistakes;class;syllabus	 teacher teacher teacher	 positive positive positive	If he made any mistakes, he would address it in the class and even compromise the syllabus if need be.
;grade	 grading	 negative	She will tell you what she doesn't want in a paper, then goes back and gives you a bad grade for not including it!
;lectures	 teaching	 positive	Her lectures were also very interesting and fun.
;null	 teacher	 negative	Avoid Cook at all costs.
;assignments	 exam	 positive	She is very helpful with assignments and understands that her class is not the most important one we are taking for the semester.
;failed	 grading	 negative	I had a 3.8 GPA until I took this class, and FAILED my first college test with this guy.
;person	 teacher	 positive	She is a good person but ....
;null	 teacher	 positive	I heard good things about her prior to her class, but never imagined that she was even more awesome that what people said.
;null	 teacher	 positive	Nice guy.
;lecture;projector	 teaching teaching	 negative negative	Each lecture is usually him standing in front of a projector, talking non-stop until you are a zombie.
;professor	 teacher	 positive	She is not your average Professor!
;mistakes;high school methods;problems	 teaching teaching teaching	 negative negative negative	constant mistakes makes it hard to follow him, high school methods i dont even remember seem to work better than he technical mumbo jumbo ways of solving should be simple problems.
;dialogue;therapy session	 answering answering	 positive positive	Much of the course is based on dialogue, which sometimes turns it into a therapy session for some people, but overall, I would take a class with Dr. Sacher in a heart beat.
;null	 teacher	 positive	Definitely recommended!
;class(es)	 teacher	 positive	Definitely take her class(es) !!
;professor	 teacher	 positive	Good professor if you like microbio and you have an interest in cancer cells as he likes to talk about them a lot.
;null	 teacher	 positive	Pushes chemistry a lot but obviously only because he loves it and thinks that it is beneficial to students.
;null	 teacher	 positive	Randall Phillis is one of the best biology teachers I have ever had in my educational career.
;material	 teaching	 positive	The material he explains is good and easy to follow, but he loves clicker questions which he then fails to tell you the exact answer to.
;null	 teacher	 positive	He's a great guy.
;null	 teacher	 positive	I enjoyed his class and learned a lot.
;grades	 grading	 positive	He does drop your three lowest quiz grades though and averages the test grades out to be best for you.
;null	 teacher	 positive	She's funny too
;exam	 exam	 negative	Looking at the review for the exam makes you realize exactly how little he covered during lecture. 
;null	 teacher	 neutral	YOU DO JUST FINE AS LONG AS YOU DON'T PROCRASTINATE.
;teaching style	 teaching	 negative	it was a horrible expierence and her teaching style was not helpful under any circumstances.
;test questions	 exam	 positive	But test questions were taken from the end of each chapters.
;essays	 grading	 negative	I was making 5's on my developmental essays and as soon as I got into this class I failed every one of his essay's.
;professor	 teacher	 positive	Best professor in my entire college career!
;null	 grading	 positive	so  so so nice and easy...u can hand in your weekly journals late.
;computer knowledge	 knowledge	 positive	He shoves a bunch of html, Javascript, CSS, PHP, and forces down intensive computer knowledge down your throat.
;null	 teacher	 positive	TAKE HER
;lectures	 teaching	 positive	Although I didn't have any prior knowledge or interest in biology his lectures were understandable.
;lectures;homework	 teaching exam	 negative negative	The homework is all online, but his lectures are almost 2 weeks behind the homework due dates.
;null	 teacher	 positive	VERY HELPFUL.
;class	 teacher	 positive	Take her class you will have fun and won't regret it!
;class	 class	 positive	Tries to make the class interesting and loves what he teaches.
;null	 teacher	 positive	Randall is a great, but different.
;null	 teacher	 positive	A professor that alters my view to biology completely.
;null	 teacher	 neutral	I went to only 3 classes but still did fine.
;help	 approachable	 positive	He is always willing to help, too.
;exams	 exam	 negative	However he repeats the same lecture over multiple times and there were things on exams he never taught in class.
;class	 course	 positive	This class is really pretty simple.
;quizes	 exam	 neutral	Prepare for the quizes, they are at random.
;class	 teacher	 positive	I can see where people are coming from when they negatively rate this professor, but I had no issues with the class.
;student	 approachable	 positive	He relates to each student personally as well.
;lecture style	 teaching	 neutral	Long lecture style, but I learned so much.
;lecture block	 teacher	 negative	Would not reccomend taking the 75 minute lecture block, just too much drole for uninterested people.
;a	 grading	 positive	Easiest A ever!
;grade	 grading	 positive	You EARN your grade- English is my major, so if you did not succeed in 1301/02 don't bother.
;null	 teacher	 positive	Take this professor!
;students;potential	 teacher teacher	 positive positive	Mr. Everett is very passionate and expects his students to meet their potential.
;teacher	 teacher	 positive	Just a truly amazing class, he is basically the only good teacher for this course based on what I have heard from my friends.
;research project	 approachable	 positive	Also, she takes you step by step in the research project so if you do what she tells you to do, it's hard not to get an A!!!!
;quizzes and exams	 exam	 positive	Study for Friday quizzes and exams a lot and you'll get the A.
;null	 teacher	 negative	i am premed, and because of his work, i am now at a major disadvantage.
;null	 teacher	 positive	He's also really entertaining for an old dude as well.
;professor	 teacher	 positive	She is a very good and passionate professor.
;material;tests and quizzes	 presentation exam	 positive negative	He shows an obvious interest in the material and makes lectures interesting but the tests and quizzes are really hard.
;knowledge;null	 knowledge teacher	 positive negative	Don't get me wrong, he's full of knowledge, but no matter how hard I try to focus, I just can't seem to get through one lecture without having my mind wander.
;work	 course	 neutral	This class is challenging and you have to make sure you do all the work otherwise you will not pass.
;assignments	 exam	 neutral	I think there were 8-10 assignments.
;grade	 grading	 neutral	Do the hw to boost your grade.
;professor	 teacher	 negative	This man is a horrible professer.
;reading	 exam	 neutral	Reading will help.
;classes	 teacher	 negative	This is one of the worst classes i've taken.
;null	 approachable	 positive	Very helpful and easily approachable.
;class	 teacher	 negative	Don't take this class unless you absolutley have to.
;clarify	 answering	 positive	sometimes difficult to see what it is he is talking about, but he will try and clarify if you ask him.
;teacher	 teacher	 positive	Thurlow is a decent teacher and so funny
;calculus 128	 teacher	 negative	DO NOT take calculus 128 with this professor.
;class	 teacher	 positive	If she teaches any other course in the future, I won't doubt to take her class...
;tests;null	 exam grading	 negative positive	Her tests are somewhat difficult, but overall fair.
;attendance	 late	 positive	Attendance not mandatory but those who come get more information for essay styled questions.
;null	 teacher	 positive	Schurter = BOSS.
;quizzes	 exam	 neutral	quizzes on Friday but sometimes allows group quizzes (depending on how much you push him).
;null	 answering	 positive	He is more than willing to fully explain things that you may not understand.
;null	 teacher	 negative	This would have been fantastic except we never got back the first project, which led to a lack of motivation for subsequent projects.
;null	 approachable	 positive	Very helpful.
;null	 teacher	 negative	TERRIBLE.
;class	 teacher	 positive	"You need to go to class to learn the material and iClicker, but he gives you 2 or 3 ""freebies"" if you miss class with clicker."
;professor	 teacher	 positive	Randy is a great professor and makes the material very easy to understand.
;teaches	 teaching	 positive	Makes corny math jokes to diffuse a bored atmosphere but he teaches well otherwise.
;null	 teacher	 positive	yeah some of the material was familiar but Mehran was so much more awesome in person and such a great teacher, who really prepared me for some of the more difficult computing concepts.
;paper assignments	 exam	 negative	Her paper assignments have too many rules and really hinder intelligent writing.
;null	 approachable	 positive	ASK if you dont get it, he will definetely clarify.
;calculus	 course	 neutral	If you didn't take calculus in high school, like I didn't, you're gonna have a hard time.
;prof	 teacher	 neutral	he is a decent prof, he tries hard
;null	 teacher	 positive	She's crazy and funny, her classes are usually never a bore.
;null	 teacher	 positive	I HIGHLY recommend:)
;null	 teacher	 positive	She is great!
