aspect term	category	polarity	text
;ta	 grading	 negative	It all depends on your TA seriously!
;teacher	 teacher	 negative	Worst teacher I have ever had.
;class	 teacher	 positive	However, his class is pretty tough, making us apply the knowledge we learned in class on exams.
;3 exams and homework	 exam	 positive	There are only 4 total grades - 3 exams and homework.
;psu abington;grade;effort	 teacher grading grading	 positive positive positive	One of the most interesting people at PSU Abington, extrmely friendly if you get to know him - don't expect a good grade if you don't put effort into this class!
;help sessions	 counseling	 neutral	Help sessions w/ the TA's will save you though...but I would avoid him if possible.
;null	 teacher	 positive	He encourages critical thinking instead of memorizing.
;cares	 teacher	 neutral	a little out of his element as far as technology goes, but actually cares about his students.
;class	 teacher	 negative	going to class, for me, seems like a waste of time.
;null	 teacher	 positive	Highly recommended!!
;lectures	 presentation	 negative	He's super nice but very old and thus rambles during lectures and is never very clear with concepts.
;professor	 teacher	 positive	She's a great professor!
;biology	 knowledge	 positive	You could tell he is very into biology and has a passion for it.
;professors	 teacher	 positive	Molumby is one of the best professors @ UIC!
;lecturer	 teacher	 positive	Hired as a lecturer, he does the job well.
;writing materials	 presentation	 positive	He really gets his student's business writing materials in great working order for the real world.
;professor	 teacher	 positive	Dr. Molumby is a good professor.
;class	 teacher	 positive	I recommend taking his class!
;lectures;passion	 presentation presentation	 positive positive	he has a passion for what he does and it shows during his lectures.
;null	 teacher	 positive	I did enjoy his anecdotes and his comments.
;exams	 exam	 positive	STUDY PAST EXAMS.
;reading	 exam	 negative	Do the reading too.
;credit	 exam	 positive	Gives extra credit.
;notes	 exam	 positive	Come to class, take notes and read the book and you'll pass the class.
;null	 teacher	 positive	Seems very opinionated and loves to share them everywhere.
;rate my professor	 teacher	 negative	He reads his rate my professor reviews but never listens to them.
;teacher;exams;book	 teacher exam exam	 positive positive positive	one of the best science teachers tha t i know of.. knows his material very well.. his exams are tough,  u need to read the book very carefully, like every line..haha..overall, he is awesome
;material;notes	 course course	 positive positive	The material is hard, but just read the notes.
;professor	 teacher	 positive	Phillis is a great professor despite being unpopular with some students.
;book;notes	 presentation presentation	 positive positive	Reading the book isn't really necessary-just study the notes.
;chapters;online quizzes;tests;final;open notebook	 exam exam exam exam exam	 positive positive positive positive positive	Read chapters, a couple of online quizzes, handful of tests, final is open notebook.
;tests	 exam	 negative	The tests are hard especially if you aren't interested.
;null	 presentation	 negative	constant mistakes makes it hard to follow him, high school methods i dont even remember seem to work better than he technical mumbo jumbo ways of solving should be simple problems.
;null	 teacher	 positive	Love her.
;interest	 knowledge	 positive	He knows exactly what he is talking about and can keep your interest in class
;null	 grading	 positive	Easy B. Lol, if you google him you can find his myspace page.
;class	 course	 positive	This class was an easy summer class.
;course	 teacher	 negative	Don't take this course!
;null	 counseling	 positive	Great guy, very friendly, approachable, and willing to help you out with whatever problems you are facing.
;discussions	 communication	 positive	I took this class Friday mornings and every week we had great discussions.
;professor	 knowledge	 positive	Professor Capelotti is a great professor who knows his stuff, and isn't afraid to show it.
;class	 presentation	 positive	Makes class fun.
;class	 relevance	 positive	Can learn a lot in this class
;null	 teacher	 positive	Professor Molumby is in two words, THE MAN.
;teacher	 teacher	 positive	great teacher.
;106a;null	 teacher teacher	 positive positive	106A with Mehran, the best class ever.
;help	 counseling	 positive	He took time to help when needed.
;class	 teacher	 negative	Avoid this class if possible, if required for a major I'd say take it honors with Adena.
;email;in person	 counseling counseling	 positive positive	He's also willing to answer your questions (although try to catch him in person--he's not great with email).
;professor	 teacher	 positive	Good professor if you like microbio and you have an interest in cancer cells as he likes to talk about them a lot.
;lecture notes	 exam	 positive	Just read ur lecture notes online and u'll do fine.
;teacher	 teacher	 positive	By far the greatest teacher i have ever had!
;intro to archaeology	 presentation	 negative	He is sometimes boring, granted the topic is intro to archaeology.
;lectures;null	 presentation counseling	 positive positive	His lectures are decent, his labs are awesome, and he's always willing to help students when they're stuck.
;material	 presentation	 negative	He refuses to actually teach the material by using examples and going over things step by step.
;null	 teacher	 positive	Highly recommend!
;class	 course	 positive	This class is easier than Bios 100 with Malchow for sure.
;null;lecture	 teacher presentation	 positive positive	Molumby is charismatic and easy to follow in lecture.
;null	 teacher	 positive	Makes the average college student actually want to go to class.
;topic	 course	 negative	The topic is so boring.
;null	 counseling	 positive	She will email you at 1:00 am lol, she helped me through a lot personally and school wise.
;teaching	 presentation	 neutral	Cook is a nice and funny guy, but his teaching can come up a little short.
;paper topics;null	 exam teacher	 negative positive	Paper topics can be confusing, but just ask her for help!
;learn	 teacher	 positive	I've never had a prof who cares so much that the students learn the material and are able to apply it.
;null	 presentation	 positive	Teaches concepts and application over specific facts.
;professor	 teacher	 negative	the worst professor i have ever taken a class with.
;grade	 grading	 positive	She really cares about her students, and will help you in any way she can to get the best grade possible.
;null	 teacher	 positive	Friendly and energetic.
;instructor	 teacher	 positive	Prof Christopher is the funniest and most personable instructor I have ever had.
;typos	 presentation	 negative	If you like typos on everything including your own lab book, hes your guy.
;null	 grading	 negative	I was making 5's on my developmental essays and as soon as I got into this class I failed every one of his essay's.
;teaches	 presentation	 negative	He never teaches the material--instead, he goes on about some obscure, random fact you never have to think about again.
;unclear	 presentation	 negative	Extremely unclear, never gives example problems.
;tests	 exam	 positive	There's 4 tests and that's all he uses to give you a grade.
;grading	 grading	 neutral	Yes, gives 4-5 essays, but he outlines exactly what he expects when grading.
;average	 grading	 neutral	I ended up with a C average.
;class	 course	 positive	Good class.
;exam;quizzes	 exam exam	 negative negative	his second exam and quizzes dont get much easier.
;course	 course	 negative	Runs a hard course.
;null	 teacher	 positive	Really is a kind old guy, who likes to tell stories that sometimes last half the class.
;material;class	 presentation presentation	 negative negative	The material and class sessions are VERY boring, but its an easy way to fulfill a PHL requirement.
;pet phrases	 presentation	 negative	My only criticism is his use of pet phrases (e.g.
;professor	 teacher	 neutral	He is an amazing professor if you like to work with diagrams.
;material	 course	 positive	so much material to learn but very interesting.
;null	 counseling	 positive	She was helpful and not too hard.
;chaptres;captions;information;test	 exam exam exam exam	 neutral neutral neutral neutral	You basically need to read the chaptres and memorize captions and detailed information because anything is fair game for molumby's test.
;concepts	 presentation	 positive	Definitely gets concepts across.
;calc	 teacher	 negative	If you have never taken calc then DO NOT take it with him.
;professor;class	 teacher grading	 neutral neutral	Average professor and the class was an easy A.
;exams	 exam	 positive	The exams are take-home and are pretty easy.
;null	 knowledge	 positive	He's an incredibly intelligent person.
;exam questions;lecture;power points	 exam exam exam	 positive positive positive	The exam questions come directly from lecture, so studying the power points is helpful but insufficient.
;students;school	 teacher teacher	 negative negative	Incredibly condescending to students and the school in general.
;lecture	 presentation	 negative	Hard to pay attention the whole lecture but it is a must if you don't want to get confused.
;professor	 teacher	 positive	A good professor who has good intentions.
;professor	 teacher	 positive	Dr. Molumby is a FANTASTIC professor.
;teacher;test questios	 teacher exam	 positive negative	Cool teacher, test questios are overly confusing, but you learn what you need to know.
;classes	 teacher	 negative	This is one of the worst classes i've taken.
;learned	 teacher	 positive	Learned a lot in this class.
;teaching style	 presentation	 positive	Interesting professor, I enjoyed his teaching style very much.
;tests	 exam	 positive	Makes you work hard, and gives hard tests but they aren't worth much.
;null	 teacher	 positive	HIGHLY RECOMMENDED
;grade;points	 grading grading	 neutral neutral	To get a good grade, try to get as many small points as possible.
;null	 teacher	 negative	She favors students with the same political views as her own.
;null	 teacher	 positive	Take this professor!
;tests	 exam	 neutral	You can't rent it because the worksheets in them are tunred in (which she grades harshly).Take notes because they will help on your tests.
;teacher	 teacher	 positive	Awesome Teacher!!
;professors	 teacher	 positive	one of the best professors i have ever had.
;null	 course	 neutral	BioTAP is very difficult, but also very rewarding.
;null	 teacher	 positive	She CARES.
;test	 exam	 negative	STAY AWAY FROM THIS CLASS TEST ARE SUPER HARD!
;grade	 grading	 positive	His class is certainly not an easy A -- you'll work for a nice grade -- but you will definitely learn from his criticism.
;lectures	 presentation	 negative	Lectures are the WORST in the entire universe and are useless.
;null;null	 teacher counseling	 negative negative	Very arrogant man, which made him unapproachable for help.
;lecture	 regularity	 positive	If you don't go to lecture, you lose out.
;teacher	 teacher	 positive	Great teacher and makes class exciting.
;lectures	 presentation	 negative	He is not clear in his lectures.
;teacher	 teacher	 negative	He is the worst teacher ever.
;null	 teacher	 positive	You can tell he is passionate about Brit Lit.
;clarify	 communication	 positive	sometimes difficult to see what it is he is talking about, but he will try and clarify if you ask him.
;tests;attendance;mandatory	 exam regularity regularity	 negative negative negative	All the class is, is tests, so even though attendance isn't mandatory, it's better to go, even though it doesn't help anyway.
;class	 course	 positive	One of the easiest class I've taken.
;exams;test;class	 exam exam relevance	 negative negative positive	The exams are brutal and come straight from the text, but nevertheless I felt I learned a lot in this class and all credit to Molumby.
;tests;power point slides	 exam exam	 negative negative	Heres what he tells you to study for the tests all of the 200 power point slides.
;review sessions	 counseling	 positive	He holds review sessions (be grateful, not all college professors do this) and his exams are True/ False and can be confusing but it sets you up for BIO152
;null	 teacher	 positive	Prof. Everett is very passionate about literature and has put a huge amount of work into his online course.
;null	 teacher	 negative	If you pay attention and go to all SI sessions it's an easy B and a kind of difficult A.
;exams	 exam	 negative	Also, he is out to get you on the exams.
;lectures	 presentation	 positive	As long as you focus on what he says during lectures, it's pretty clear cut.
;null	 teacher	 positive	She's really helpful and funny too.
;professor	 teacher	 positive	Dr. Molumby is a great professor.
;instructor	 teacher	 positive	He was a great instructor, and increased my interest in dance.
;teach	 presentation	 negative	he doesn't show you how to apply anything, and what he does teach he teaches in the most round about and confusing way possible.
;null	 regularity	 neutral	Just show up.
;mic	 presentation	 negative	He doesn't teach, refuses to use the mic during lecture so it's hard to hear him even if you're sitting in the front.
;class	 teacher	 positive	I am so glad I took her class.
;60's	 grading	 negative	Got 60's on first two tests.
;teacher;class	 teacher course	 positive negative	Good teacher, but very tough class!
;tests	 exam	 neutral	I don't suggest waiting until the night before to study for his tests.
;paper assignments	 exam	 negative	Paper assignments are very vague, and hard to understand exactly what she wants from them.
;material;questions	 exam exam	 negative negative	They don't accurately portray your knowledge of the material but rather your ability to decode his questions and figure out what he actually is trying to ask.
;teacher	 teacher	 positive	She was a great teacher, and was very funny.
;class;null	 course presentation	 negative negative	this class is insanely difficult b/c he goes over things way to fast, and fails to explain them unless you constantly ask.
;teacher;class	 teacher course	 positive negative	Great teacher...somewhat difficult class.
;null	 teacher	 negative	Became hard to sit in class.
;past exams	 exam	 negative	If you study past exams you'll do fine but DONT depend only on past exams bc he changes small things each year that can trip you up.
;null	 teacher	 positive	He makes learning a joyful , fun experience!!
;null	 communication	 positive	He cares more about persuasiveness than originality.
;null	 teacher	 negative	do not take!
;class;office hours	 presentation counseling	 positive positive	He's super funny in class and when you go into office hours he's more than happy to have you.
;teaching style	 presentation	 negative	His teaching style is random and he does a horrible job of actually explaining the material.
;grade	 grading	 neutral	He does grade harsh, but it is fair.
;book;powerpoint slides;tests;material	 exam exam exam exam	 negative negative negative negative	Id rather read and understand the book than be tested on powerpoint slides that force you to memorize for the tests instead of understand the material.
;professor	 teacher	 positive	Fantastic professor and truly cares about his students.
;metaphors;scientific terms	 presentation presentation	 negative negative	He blabbers on for hours and hours, and makes incomprehensible metaphors, rather than saying the exact scientific terms.
;math	 teacher	 neutral	Don't take this teacher if you don't understand math.
;null	 teacher	 positive	However, Professor Everett absolutely loves what he teaches and is passionate about seeing his students succeed.
;class	 teacher	 negative	If you take his class get ready to spend hours in the help center in Lederle and the LRC.
;exam	 exam	 negative	Please tell me why my version of the exam was about 5% genetics and 95% information related to very specific information from exam 1 information.
;null	 knowledge	 negative	cuz i can't learn anything from somone who doesnt even know what they are talking about.
;humor	 teacher	 positive	I love how he uses his sense of humor to lighten up the lectures.
;students	 presentation	 positive	Pushes students to think and dance fully every class.
;presentations	 exam	 negative	His presentations did not help me prepare for any of test.
;topics	 presentation	 negative	He tends to repeat the same concepts over and over, but tends to jump to other topics partway through.
;null	 teacher	 positive	I liked him.
;class	 teacher	 negative	took calc in high school, and never went/ go to class and got an A in 127 and will get one in 128... boring class, puts me to sleep, and doesnt explain things well, so i dont go.
;teacher	 teacher	 positive	Hora is an amazing teacher and does a lot to help you.
;class	 teacher	 neutral	If you aren't good at math don't take this class if you don't have to.
;teacher	 teacher	 positive	Just a truly amazing class, he is basically the only good teacher for this course based on what I have heard from my friends.
;grade	 grading	 neutral	Grade is majorly your test avg.
;labs;clicker points	 course course	 positive positive	Labs and clicker points are easy.
;professor	 teacher	 positive	Good professor!
;class	 teacher	 positive	Attendance isn't mandatory but I loved going to class.
;biology	 course	 positive	This class is designed for people who enjoy biology and/or biology majors.
;effort	 communication	 neutral	You just have to put in the effort.
;learn	 teacher	 negative	He doesn't really help you learn.
;null	 teacher	 positive	This Brother is an awesome teacher, ask him any question and you'll get the answer on the spot!
;course	 teacher	 neutral	If you do not want to spend time in extra help, do not take the course with him.
;null	 teacher	 positive	Awesome guy.
;3 exams plus the final	 exam	 negative	Theres 3 exams plus the final which are tough but if you put in the time and utilize the SI sessions you should do ok.
;null	 grading	 positive	Easy B if committed.
;objective	 presentation	 positive	His objective is for you to learn NOT to give you easy questions.
;information	 relevance	 negative	I got an A in his class but I would never take him a again because the information he focuses on is wasteful.
;prof	 teacher	 positive	Overall, awesome prof and he has great taste in music.
;grade	 grading	 negative	Everyone slaved for his class and from what I've heard only one person got a good grade and thats because he kissed this guy's ass.
;readings;test	 exam exam	 negative negative	Assigned readings are barely even covered on the test and the notes in class are quite confusing.
;tests;problems	 exam exam	 positive positive	His tests are hard, but if you've gone to lecture and done all the problems he recommended, you'll be fine.
;notes	 presentation	 negative	Need good notes and studying a lot from alternative sources than himself.
;review sheet	 presentation	 positive	He does provide a review sheet, though.
;null	 teacher	 negative	Like somebody said, he is a picky guy and doesn't like disagreeing with his opinions.
;fun facts;questions	 exam exam	 negative negative	If you like unpredictable tests with fun facts, literally fun facts as the questions, hes your guy.
;class;tests	 teacher exam	 positive positive	Much better class than math 127 and much clearer tests.
;professor	 teacher	 positive	Randy is a funny professor!
;teacher	 teacher	 negative	Bad Teacher
;exams	 exam	 negative	The exams are really tough and if you know that you wont study for this class in advance dont take it.
;knows	 knowledge	 positive	He is funny and really knows his stuff.
;teacher	 teacher	 positive	Best Teacher I've Had At Stanford
;null	 teacher	 positive	AWSOME!
;tests	 exam	 positive	Same tests as before.
;questions	 exam	 negative	Most questions we had never even seen before.
;class	 class	 neutral	The class was hard, but I did learn a lot.
;lectures	 presentation	 negative	You practically have to teach yourself how to do all the work in the class, the lectures are no help.
;homework;presentations	 exam exam	 negative negative	There's a lot of homework and two presentations.
;null;understand	 teacher counseling	 negative negative	I've never been so confused about math in my life and he does not care to help students understand the material he is teaching.
;i-clicker questions	 exam	 neutral	Random I-clicker questions too.
;lecture style	 presentation	 neutral	Long lecture style, but I learned so much.
;tests	 exam	 negative	He's such a nice guy but his tests are difficult with a lot of true/false and he uses a RIDICULOUS amount of diagrams in class.
;exams;final	 grading grading	 positive positive	i got an A from doing well on the first 2 exams, bombed the third one but the final is optional
;class 151	 teacher	 neutral	His class 151 is great, however I would find it to be more difficult if I had not taken AP Bio in high school.
;old exams	 exam	 neutral	Must get old exams from friends in order to do well coz he recycles the old exam questions.
;professor	 teacher	 positive	Without a doubt best professor at UWG.
;class	 course	 positive	anyone who failed her class must have been frequently absent or brain dead.. this class was pretty easy
;null	 teacher	 positive	Molumby is awesome!
;courses	 teacher	 positive	I highly suggest you take her courses.
;exams;labs;problem sets	 exam exam exam	 negative negative negative	Exams are hard, Labs are easy and so are the problem sets.
;grades	 grading	 negative	you don't get your grades until the end of the semester.
;null;exams	 communication exam	 positive negative	I liked him alot, he was very approachable and everything was easy except for the exams.
;extra questions;exams;curve;average grade	 exam exam grading grading	 positive positive positive positive	Really wants students to do well...doesnt give extra credit but if class isnt doing well puts extra questions on exams which reallllly helps....No curve but makes sure that in the end...students EARN average grade of about a B
;extra credit	 exam	 positive	He didn't give us any extra credit options, but i liked him anyway
;self-teaching	 teacher	 positive	You do a lot of self-teaching using the book and HW.
;pass;comments;papers	 regularity exam exam	 positive positive positive	To pass his class all you have to do is show up, participate, improve, and ask questions and make inquizzitive comments in your papers!
;professor	 teacher	 positive	This is the second time I have had her as a professor, she is amazing and she knows it.
;null	 teacher	 positive	He is a nice guy overall and really cares. 
;null	 teacher	 negative	Everyone else should forget taking her.
;class	 teacher	 neutral	the class is multiple choice but he just wants to teach it and get out
;assignments	 exam	 positive	She is very helpful with assignments and understands that her class is not the most important one we are taking for the semester.
;null	 teacher	 negative	everone overrates her cos she is a sweet talker.
;null	 grading	 positive	You really have to work for it though.
;lectures	 presentation	 negative	Never got anything out of his lectures.
;grade	 grading	 negative	I had to really work in this class to get the grade I wanted.
;lecture slides;examples	 presentation presentation	 positive positive	If I was to retake the course, I would read the lecture slides and make sure I understand all of the terms since he goes over many examples during lecture.
;sound system;lecture hall	 class class	 negative negative	The sound system in the lecture hall did not support the size and it was hard to hear.
;null	 teacher	 positive	Love her so much.
;grader;exams	 grading grading	 negative negative	Brutal grader, you can understand everything and still do bad on the exams.
;null	 teacher	 positive	extremely down-to-earth.
;professors	 teacher	 positive	one of my favorite professors
;null	 knowledge	 positive	Is incredibly cultured and knowledgeable on everything.
;clear	 teacher	 positive	Extremely clear!
;lectures	 presentation	 positive	He is HILARIOUS the only reason i showed up to school is cuz i wanted to come to his lectures seriously he will make you laugh the whole lecture.
;help	 counseling	 positive	if you need help.
;test questions	 exam	 positive	But test questions were taken from the end of each chapters.
;calc 2	 course	 negative	class is hard but calc 2 is hard.
;null	 teacher	 negative	I think he spent more time telling us TO study than actually telling us WHAT to study.
;class	 class	 positive	Mr. Everett's class was very difficult for me, but worth it!
;class	 teacher	 neutral	Class will not help you prepare for exams very well so unless you're already great at calculus, you will not do well.
;tests	 exam	 positive	His tests are easy as long as you put time into studying!
;teacher	 teacher	 positive	Good teacher, very interesting.
;lectures	 presentation	 positive	his lectures are A LOT more interesting than Murray's.
;help	 counseling	 positive	He is always in the lab if you need help.
;exams	 exam	 neutral	Study the old exams and you will be better off.
;handbooks and the syllabus	 presentation	 positive	He lays everything out in the handbooks and the syllabus which helps a lot.
;null	 grading	 positive	Definitely not an easy A, but there is not much work.
;lab reports	 exam	 neutral	Turn in detailed lab reports.
;lecture	 presentation	 positive	But still a guy that keeps the lecture lively.
;null	 counseling	 positive	This guy is really helpful if you go to his office hours.
;null	 teacher	 positive	SHE IS THAT GREAT!
;null	 teacher	 negative	he doesn't use numbers in his problems ever even if a student yells to him that he should.
;null	 teacher	 positive	Everett is really passionate about literature and made me appreciate it all so much more than I did before.
;owls	 exam	 positive	Just put examples from owls on it and you will be fine.
;null	 presentation	 negative	It is very hard to hear him so you literally have to sit in the first three rows or you are screwed. 
;exams	 exam	 neutral	Exams are tough but are common sense mostly.
;explorers;american studies	 relevance relevance	 negative negative	I don't know what these crazy explorers have to do with American Studies.
;lectures	 presentation	 negative	He's a good guy, and wants everyone to do well, but his lectures are completely useless.
;null	 teacher	 negative	Dr. Hora is a talker, she does love it so.
;null	 teacher	 neutral	he is a decent prof, he tries hard
;subject matter	 presentation	 positive	He brings the subject matter down to an understandable level and at the same time makes it enjoyable and even humerous.
;hw	 exam	 positive	(test number + 1) Also, no HW.
;teach	 presentation	 negative	Really nice guy, easy to talk to to, willing to help, but he can't teach.
;null	 teacher	 negative	Extremely hard!
;students	 teacher	 positive	Funny,classy, and engaging and clearly cares about her students.
;powerpoints;tests;null	 presentation exam counseling	 negative negative positive	His powerpoints are a little confusing and his tests are hard but he always lets you come to him for help.
;null	 presentation	 negative	he only derives the formulae and doesn't tell/show us how to implement them.
;null	 teacher	 negative	JE can't keep the class engaged.
;a	 grading	 positive	I got an A out of the class.
;teacher	 teacher	 positive	Good teacher
;classes;learned	 teacher relevance	 positive positive	One of the only classes I can say I actually learned useful information in.
;lecture halls	 class	 negative	systems for the large lecture halls!
;null	 presentation	 positive	Helpful, funny (i mean extremely funny), and clear.
;null	 teacher	 positive	He is an extremely interesting and kind individual.
;null	 presentation	 positive	He can explain any problem to you.
;tests	 exam	 neutral	Her tests are super easy if you just show up and take notes.
;null	 teacher	 positive	He cares more about how biological systems work over straight-up vocabulary.
;lecture	 presentation	 positive	I love Molumby, he was hilarious and I came to every lecture (I skip all my other lectures).
;professor	 teacher	 positive	A+ professor
;tests	 exam	 neutral	Just do the homework and go to the review sessions before tests.
;null	 teacher	 positive	Just wonderful.
;exams;null	 exam regularity	 neutral neutral	You need to go to class, but as long as you do, you will do well on the exams.
;class	 teacher	 positive	Highly recommend taking his class.
;null	 teacher	 positive	This guy is unbelievably good!
;lectures	 presentation	 negative	Lectures were very boring.
;null	 teacher	 positive	Nice Guy.
;lectures	 teacher	 positive	saw his lectures online, this guy is amazing!!
;grades	 exam	 negative	I am not failing his class, however,  his tests are as if he purposely wants to bring your grades down.
;teacher	 teacher	 positive	Awesome teacher.
;personality	 teacher	 positive	Hot personality!
;powerpoints	 exam	 positive	Powerpoints best thing to study, I got an A.
;null	 teacher	 negative	He seemed a bit... lost at times.
;test	 exam	 positive	she basically tells you exactly whats on the test.
;teaching methods	 presentation	 negative	Old School teaching methods.
;null	 teacher	 positive	Amazing professor who really cares about her students.
;quizzes	 exam	 neutral	No homework, no textbook but graded quizzes every Friday and iClicker attendance  every day.
;questions	 communication	 positive	Read every chapter &  ask questions!!!!
;class	 teacher	 positive	I highly recommend taking her class!
;teacher	 teacher	 negative	He is the worst teacher i have ever had.
;teacher	 teacher	 positive	Awesome teacher.
;honors student	 grading	 negative	only complaint-honors student and most effort I've EVER put into a class/ even organized a study group-got a B.
;null	 presentation	 negative	He spends more time taking to his calk (literally) and reciting Shakespeare than teaching calc.
;null;class	 teacher course	 positive negative	Dr. Sacher is one of the sweetest ladies, but this class was a drag.
;book	 exam	 neutral	Read book or you won't pass.
;null	 grading	 positive	Very easy B not so much A.
;films	 presentation	 positive	Me again :) Films are really interesting (yes...i had to add that)
;angel notes	 exam	 positive	As long as you read the ANGEL notes you'll be okay.
;class	 class	 negative	I love English, but this class made me feel stupid.
;ta	 grading	 neutral	A lot of the points come from the TA, probably like 35-40%.
;null	 teacher	 positive	Genuine interest in success of his students.
;teacher	 teacher	 positive	Good teacher overall.
;stuff	 knowledge	 negative	I dont think she even understood half the stuff she was saying and most of it was B.S.
;grades	 grading	 negative	My God, where do I begin?  She grades like it's a level three political science course.
;null	 teacher	 negative	Nod off in this guys class and he'll pop off.
;lectures	 teacher	 positive	Randy is absolutely hilarious and makes lectures bearable.
;null	 teacher	 positive	Mr. Everett wants you to walk away from his class with the tools for the future and not just the letter grade.
;lectures	 presentation	 positive	Her lectures were also very interesting and fun.
;null	 teacher	 negative	Boring, not clear and not good at preparing students for his exams which are MC
;class	 presentation	 negative	She treats the class like elementary school kids.
;null	 grading	 positive	I pulled out a B and honestly didn't try very hard.
;persuasive	 communication	 neutral	You have to be persuasive!
;class;effort	 course course	 positive positive	Easy class if your put the required effort.
;past exams;exams;slides	 exam exam exam	 neutral neutral neutral	Look at past exams and memorize the slides if you want to pass the exams.
;damn	 teacher	 negative	Confusing.
;topic;perspective;sense of humor	 teacher teacher teacher	 positive positive positive	He's extremely smart, and will make ANY topic interesting with his unique perspective on things, and his sense of humor.
;biological anthro;cultural anthro	 grading grading	 negative negative	I got an A in biological anthro and I am now pulling a high B in cultural anthro.
;exams	 exam	 neutral	The exams are very detailed.
;exam	 exam	 positive	he puts alotta stuff he says on the exam.
;null	 teacher	 positive	She's super fun and her class is always exciting!
;teacher;greek alphabet;extra credit	 grading grading grading	 positive positive positive	she's an easy teacher...she wanted us to learn the greek alphabet and we asked her if we could learn it for extra credit and she agreed.
;essays	 exam	 neutral	There are a lot of essays but no more than expected.
;tangets	 presentation	 negative	She often goes off into tangets, however she is as nice as they come.
;hard grader;fair	 grading grading	 positive positive	People would say he's a hard grader but I call it fair.
;help	 counseling	 positive	Incredibly nice and will go out of his way to help you, so long as you ask.
;review sessions	 counseling	 positive	Also holds review sessions the night before every exam.
;null	 teacher	 neutral	As long as you turn in all of your papers, try your best to improve each time, are receptive to constructive criticism, and give this class your all, you will do well.
;learning	 teacher	 negative	There was zero learning and zero laughter.
;quizzes	 exam	 neutral	quizzes on Friday but sometimes allows group quizzes (depending on how much you push him).
;lessons	 presentation	 positive	Prof. Everett has put a huge amount of work into his lessons and it shows.
;null	 teacher	 positive	It doesn't hurt that he has a great sense of humor too, it really brightens up the class.
;tests	 exam	 positive	His tests are tricky.
;teacher	 teacher	 negative	Not a good teacher
;tests	 exam	 negative	harder tests
;power points	 presentation	 negative	I do not recommend taking this course online because all of his lectures are 1 1/2 hour long power points that you have to watch all of to see whats on the test.
;test;papers	 exam exam	 negative negative	His tests are hard and assigns 2 long papers Pros: Labs are very easy.
;grade	 grading	 negative	She will tell you what she doesn't want in a paper, then goes back and gives you a bad grade for not including it!
;material;high school bio	 relevance relevance	 positive positive	Material wise, it's a very easy class, it's like high school bio
;questions;answers	 communication communication	 positive positive	He proactively asks for relevant questions and answers them meaningfully.
;help	 counseling	 neutral	Homework will bring up your grade a little, and if you show a lot of effort he may help you along.
;lecture	 presentation	 negative	Make sure you're well-rested before you come to class, because it's the typical lecture and you might fall asleep otherwise.
;class	 presentation	 positive	He makes class interesting and keeps you entertained on what normally would be a dry subject.
;professor	 teacher	 negative	Any person that rated this guy as hes a great professor you people are just weird like him.
;exam	 exam	 negative	His exams are difficult if you can't hear in lecture
;null	 teacher	 neutral	But overall, if you work hard and study, she'll give you an A.
;null	 teacher	 positive	Do what he asks and you will do well!  
;teacher	 teacher	 negative	Awful, Awful teacher.
;labs	 course	 positive	Labs are very easy.
;students	 counseling	 positive	He also educates his students on how to be good people.
;sense of humor	 communication	 positive	He comes off as a jerk, but that's just his sense of humor.
;organelle biology	 relevance	 negative	Would rather have learned about organelle biology that more directly relates to us.
;null	 teacher	 neutral	He would rather you reiterate the interpretation he teaches in class IF and only IF that is more persuasive and well-supported than your own interpretation.
;biology teacher	 teacher	 positive	Best biology teacher ever.
;course	 course	 negative	I my have gotten an A, but it was the hardest course I ever took at Valpo...and it was supposed to be an intro level course (I focused on IR, so I never had her after 120).
;agenda	 presentation	 negative	Has her own crazy agenda for the class, unlike any other phl 100 class I've heard of.
;notes	 presentation	 negative	Literally no notes given within the powerpoints besides a few subtitles on diagrams.
;null;problem sets	 teacher relevance	 positive positive	Mehran is an excellent teacher, and his problem sets are designed to retain knowledge.
;knows	 knowledge	 positive	My favorite criminology at the school and really knows what she is teaching about.
;100-level class	 relevance	 negative	Too much info for a 100-level class.
;sex	 presentation	 negative	I just wish he wouldn't allude to sex in almost everything while talking in class, its very uncomfortable.
;learn	 teacher	 positive	I dont have my grade yet, but I'm pleased with her class you learn alot.
;material	 presentation	 positive	His personality makes the class enjoyable, and he made it easy for me to take an interest and really pay attention to the material.
;attendance	 teacher	 positive	No attendance policy.
;students	 counseling	 positive	She will do whatever it takes for students to succeed in her class.
;null	 teacher	 positive	yeah some of the material was familiar but Mehran was so much more awesome in person and such a great teacher, who really prepared me for some of the more difficult computing concepts.
;final grade	 grading	 negative	Even if you work hard, your final grade is left to luck.
;null	 teacher	 positive	He's a great guy still says hi to me
;lecturer	 teacher	 positive	Best lecturer ever...
;null	 teacher	 positive	Randy really is awesome.
;null	 teacher	 negative	You can redo homework a million times but Wiley is annoying.
;11 journal entries, 1 group presentation, & midterm/final	 exam	 neutral	11 journal entries, 1 group presentation, & midterm/final
;tests	 exam	 negative	Doesnt prepare you for the tests well, but they arnt made by him...
;attendance;points	 regularity regularity	 positive positive	attendance not mandatory but you receieve points for going to class
;exams	 exam	 negative	Very tricky exams.
;multiple choice	 exam	 negative	Multiple choice but he gives so many options (A and B; All of the above, A B and C) things like that.
