aspect term	category	polarity	text
;trimmings	food	 positive	this place had ALL the trimmings and i mean all.
;null	food	 positive	peppers, onions, relish, chilli, cheeses, you NAME it.
;place;hot dog	restaurant food	 positive positive	amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!
;null	restaurant	 positive	BEST DINING EXPERIENCE IN THE WEST VILLAGE!
;casa la femme	restaurant	 positive	Stepping into Casa La Femme last night was a true experience unlike any other in New York!
;decor;food;null;null	ambiance food service restaurant	 positive positive positive positive	Highly impressed from the decor to the food to the hospitality to the great night I had!
;cocktail with citrus vodka and lemon and lime juice and mint leaves	beverages	 positive	The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!
;food;null	food service	 positive neutral	Food took some time to prepare, all worth waiting for.
;belly dancing show	ambiance	 positive	We were drawn into the belly dancing show that captivated the crowd.
;restaurant	restaurant	 positive	I never write on these sites but this restaurant is def worth commending!
;null	restaurant	 positive	Great find in the West Village!
;food	food	 negative	Maggot in the food!
;menu;waiter;food	food service food	 positive positive neutral	The menu looked great, and the waiter was very nice, but when the food came, it was average.
;mushroom sauce	food	 negative	Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom.
;manager;manager	service service	 positive negative	I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).
;null	service	 negative	When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.
;manager	service	 negative	The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession.
;null	service	 negative	We paid and left because we didn't feel like arguing any more.
;food	food	 negative	I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food.
;restaurant;customer service	misc service	 positive negative	For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.
;null	food	 negative	Unhygienic
;null	restaurant	 negative	I do not recommend.
;food	food	 negative	I got hair in my food 2 times of then !
;place;place	restaurant price	 positive positive	Great place, great value.
;food;food;food	food food price	 positive positive positive	The food is flavorful, plentiful and reasonably priced.
;atmosphere	ambiance	 positive	The atmosphere is relaxed and casual.
;place	misc	 positive	It's a great place to order from or sit-in.
;null	restaurant	 positive	Awesome
;null;null	price restaurant	 positive positive	Inexpensive, unassuming, great time!
;sushi	food	 positive	Sushi experience was unbelievable with my fiance.
;null	restaurant	 positive	Try it!
;null	restaurant	 positive	Very pleased
;rolls;rolls	food food	 positive positive	Good creative rolls!
;yamato	misc	 positive	Yamato is an excellent place to go if youre not into sashimi, or if you have friends who doesnt like sushi much.
;rolls;triple color and norwegetan rolls;triple color and norwegetan rolls	food food food	 positive positive positive	They have great rolls, the triple color and norwegetan rolls, are awesome and filling.
;dessert;special roll;regular roll	food food food	 positive positive positive	One special roll and one regular roll is enough to fill you up, but save room for dessert!
;banana chocolate dessert;green tea tempura	food food	 positive positive	They have a delicious banana chocolate dessert, as well as a great green tea tempura.
;appetizers	food	 positive	The appetizers are also delicious!
;food	food	 positive	Amazing food.
;interior	ambiance	 negative	Mazing interior.
;food	food	 positive	Great food!
;modern japanese	food	 positive	I've had my fair share of modern Japanese and this spot delivers.
;atmosphere;scheme of mirrors	ambiance ambiance	 negative negative	The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.
;null	ambiance	 negative	If you're into being lost when you're just five feet from your table then hey, that's a good thing.
;modern japanese food;mirrors	food ambiance	 positive negative	Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.
;indo chinese food	food	 positive	Indo Chinese food, pretty good...
;place;chinese style indian food	ambiance food	 neutral positive	Not a very fancy place but very good Chinese style Indian food.
;chicken lollipop;dishes;chilli chicken	food food food	 positive negative negative	The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.
;food	food	 negative	My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.
;null	restaurant	 positive	Still we keep going back :)
;food	food	 negative	I was speechless by the horrible food.
;food	food	 negative	I attended a holiday dinner at the restaurant, and the food was majorly disappointing.
;chef;vegetarian dish;vegetarian dish	service food food	 negative negative negative	Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).
;null	restaurant	 negative	I was so stunned, and I left the dinner hungry and majorly disappointing.
;place	misc	 negative	This place survives on reputation alone.
;null	restaurant	 negative	I will NEVER return.
;null	restaurant	 positive	Best In ALL of NYC
;restaurant	restaurant	 positive	This is the MOST wonderful restaurant in all of New York City, not just Brooklyn...
;food	food	 positive	for 7 years they have put out the most tasty, most delicious food and kept it that way...
;null;meal;service	restaurant food service	 positive positive positive	never swaying, never a bad meal, never bad service...
;null	restaurant	 positive	you should travel from the Bronx to try it...
;food;wine list;service;neighborhood	food beverages service location	 positive positive positive positive	great food, great wine list, great service in a great neighborhood...
;null	food	 positive	so delicious!!!!!!
;patsy's pizza	restaurant	 positive	Patsy's Pizza = true love
;pizza	food	 positive	Hands down the best pizza on the planet.
;null	food	 positive	In about 12 minutes, the thing is gone.
;hot dogs	food	 positive	great hot dogs..
;hot dogs	food	 positive	the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.
;toppings;place	food misc	 positive positive	great toppings definitely a place you need to check out for late night munchies or a mid day boost!
;null	food	 positive	great taste
;null	food	 positive	Great, original taste.
;dishes;null	food restaurant	 negative positive	For me dishes a little oily, but overall dining experience good.
;service;dish	service price	 positive positive	Helpful service and average price per dish $10.
;decor	ambiance	 negative	The only thing that strikes you is the decor?(not very pleasant).
;food	food	 positive	great food
;indian chinese food	food	 positive	This place has great indian chinese food.
;null;null	food price	 positive positive	The flavors are amazing and the value is phenomenal.
;place	misc	 negative	Be prepared to wait, because the place is pretty tiny.
;null	misc	 neutral	Also, they do not take credit card so come with cash!
;place;food	ambiance food	 negative positive	Even though the place is not beautiful, the food speaks for itself.
;indian chinese	food	 positive	Best Indian Chinese in the city, by far!
;null	restaurant	 positive	AMAZING MY FAVORITE!!!
;village underground	restaurant	 positive	I came across Village Underground by accident, now I go there all the time.
;martinis;martinis	beverages price	 positive positive	The martinis are amazing and very fairly priced.
;service;waiters	service service	 positive positive	THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.
;dj;null	ambiance restaurant	 positive positive	The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.
;null	service	 positive	You can get a table without a reservation if you get there early I they don't make you by bottles.
;null	service	 positive	Which lets face it....at times it's a good thing.
;null;null	price restaurant	 positive positive	In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!
;null	restaurant	 positive	Highly recommended!
;null	restaurant	 positive	One of the best, if not THE best, restaurants in Park Slope (and NY in general)
;menu	food	 positive	Everything on the menu is great. 
;establishment	restaurant	 positive	This establishment is the real deal. 
;null;food;null	ambiance food restaurant	 positive positive positive	Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.
;dinner for two	price	 negative	But $500 for a dinner for two that didn't include Wine?
;appetizers	food	 positive	Look, the appetizers were really good.
;entree	food	 positive	The entree was also very good.
;null	price	 negative	Can't argue about that, but they are clearly over priced.
;environment;null;null	ambiance misc price	 neutral neutral negative	What you are paying for is the environment and the name.
;place;place	ambiance price	 positive negative	Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.
;null	food	 negative	Which of course is not real Kobe but Wagyu beef.
;null	misc	 negative	Surprised that a place of this caliber would advertise it as Kobe.
;vanison	food	 neutral	Vanison was good but not amazing.
;bison	food	 positive	Bison was quite excellent however.
;dessert	food	 negative	Dessert: pure disaster.
;null	food	 negative	Just not good at all.
;null;null	food food	 negative negative	Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all.
;restaurant;restaurant	price restaurant	 negative negative	I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.
;the four seasons;the four seasons	misc price	 neutral negative	"The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say ""I've been to the four seasons restaurant""."
;null;null	restaurant price	 negative negative	I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it.
;food;dessserts	food food	 positive negative	All in all, the food was great (except for the dessserts).
;environment;null	ambiance misc	 neutral neutral	The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.
;food	food	 negative	If you are going for the food, it will not be worth it.
;service	service	 negative	You would think they would make up for it with service, sadly, no.
;service;null	service price	 negative negative	Service was just ok, it is not what you'd expect for $500.
;null;null	restaurant price	 negative negative	Terrible Waste of money.. scammers
;casa la femme	restaurant	 negative	I agree that dining at Casa La Femme is like no other dining experience!
;null;null	restaurant price	 negative negative	I am actually offended to have spent so much money on such a bad experience.
;casa la femme;casa la femme	restaurant price	 negative negative	I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.
;null;null	restaurant price	 negative negative	Our visit their to say the least, was an unpleasant and costly experience!
;null;null	restaurant price	 negative negative	And even more so unpleasant because it was so costly for such an unpleasant experience.
;wait	service	 neutral	We did arrive late for our reservation so I can not complain too much about the wait for a table.
;null	service	 negative	Although we were told 10-15 minutes and it was more like 45 minutes.
;null	restaurant	 positive	We were ushered to the bar to wait momentarily and upon arrival were so excited.
;place	ambiance	 positive	The place is beautiful!
;hostess	service	 positive	The hostess was very pleasant.
;drinks;drinks	beverages price	 negative negative	However, our $14 drinks were were horrible!
;null	service	 negative	Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!
;null	restaurant	 negative	Our experience did not ever get any better.
;null	service	 negative	For each course we waited over 1/2 hour to 45 minutes and were never offered a drink.
;waiter	service	 negative	We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.
;waiter	service	 negative	After the 4th time i asked again and the waiter than said after our dinner.
;null	service	 negative	We asked for beverages and never received them.
;waiter	service	 negative	We asked for sides which the waiter than admitted that he forgot to put in that part of our order.
;chicken	food	 negative	My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.
;dinner;dinner	food price	 negative negative	I would not expect this for a $55 dinner.
;null	service	 negative	By the time we finished our dinner we still had not received one beverage NOR hooka!
;null	service	 negative	What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka.. some of which we never received!
;null	service	 negative	The only beverage we did receive was water in dirty glasses!
;null;null	service misc	 negative negative	To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.
;food;null;null	food price misc	 negative negative negative	By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!
;meal;null	food price	 negative negative	If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!
;restaurant;restaurant	restaurant price	 negative negative	I have never left a restaurant feeling as if i was abused, and wasted my hard earned money.
;null;null;null	restaurant price service	 negative negative negative	MY husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!
;null	restaurant	 negative	I wish I COULD be refunded!
;null	misc	 negative	Don't go with a larger group than 4! 
;null	service	 positive	At first we were a little taken aback, as this seemed to present a problem, although the restaurant looked fairly empty, but they hastily put the table together for us.
;menu	food	 neutral	The menu is fairly simple without much descriptions. 
;beer	beverages	 negative	There was no tap beer that evening, which was a disappointment. 
;selection of bottled beer	beverages	 negative	Not much of a selection of bottled beer either, we went with Brahma. 
;fried oysters and clams;fried oysters and clams;null	food food service	 positive negative positive	The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). 
;lobster knuckles;lobster knuckles	food food	 neutral negative	The lobster knuckles (special of the day) were ok, but pretty tasteless.
";""salt encrusted shrimp"" appetizer"	food	 negative	"I believe there were 2 shrimp in the ""salt encrusted shrimp"" appetizer. "
;null	service	 negative	"She replied ""well it would be more convenient for us if you ordered now, since you are a larger party, and it might get crowded."" "
;null	service	 neutral	The food arrived in about 15 minutes. 
;thai style fried sea bass	food	 positive	I had the Thai style Fried Sea Bass...which was very good. 
;food;grilled mahi mahi;grilled mahi mahi	food food food	 positive negative negative	Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! 
;lobster roll	food	 positive	I heard the lobster roll was excellent. 
;null	service	 negative	They seemed to continue to rush us along, taking plates without asking if we were done (my sister still had her fork in hand). 
;food;food	food price	 positive negative	All in all the food was good - a little on the expensive side, but fresh. 
;service	service	 negative	"Service not the friendliest to our ""large party""! "
;null	restaurant	 negative	Probably would not go back here.
;indian food	food	 positive	Great Indian food
;food	food	 positive	Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had.
;indian food;indian food	food food	 neutral positive	"Very ""normal Indian food"", but done really well."
;place;place;chicken tikka masala;feel	restaurant price price ambiance	 positive negative negative negative	I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.
;waiters	service	 negative	Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $.
;null;null	service price	 negative negative	I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).
;indian food;place	food price	 positive negative	But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food
;null	restaurant	 positive	One of the BEST
;bukhara grill	restaurant	 positive	"Bukhara Grill, the tagline says it all.. ""INDIAN SPICE RAVE"""
;lunch buffet;lunch buffet	price food	 negative positive	The lunch buffet is expensive but is deff worth it.
;service;dinner	service food	 positive positive	We have gone for dinner only a few times but the same great quality and service is given.
;bukhara	restaurant	 positive	Bukhara is on my top 5 Indian places in NYC
;null	restaurant	 negative	Wretched and retching
;food;service	food service	 negative negative	I have never been so disgusted by both food an service.
;null	service	 negative	For starters they delivered us someone else's order.
;kimchee;korean fair	food food	 negative negative	However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.
;food;null	food service	 negative negative	My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.
;null	service	 negative	None was made so i hung up.
;null	food	 negative	Less than three minutes passed before I found myself doubled over the toilet.
;meal;null	food service	 negative negative	My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.
;restaurant	restaurant	 negative	It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive.
;null	food	 negative	Eat at your own risk.
;place;place	ambiance misc	 positive positive	Gorgeous place ideal for a romantic dinner
;four course prix fix menu;white organza tent	food ambiance	 positive positive	I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.
;service;waiter	service service	 positive positive	The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!
;casa la femme	misc	 positive	I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.
;null	restaurant	 negative	More Williamsburg Garbage
;null	service	 negative	The dishes came out around 5 minutes apart.
;bibimbap;stone bowl	food food	 neutral negative	The bibimbap was average, but the stone bowl wasn't even close to sizzling.
;stone bowl	price	 negative	Too bad I had paid an extra $2 for the stone bowl.
;nakgi-bokum	food	 negative	The nakgi-bokum was horrible.
;stir-fried squid	food	 negative	Easily the worst stir-fried squid I've ever tasted.
;sauce	food	 negative	The sauce tasted more like Chinese fast food than decent Korean.
;side dishes;side dishes	food food	 neutral neutral	The side dishes were passable, and I did get a refill upon request.
;service	service	 negative	The real problem I had with this place was the complete lack of service.
;null	service	 negative	She just nodded and walked off.
;null	service	 negative	As to my comment about the food, no apology or acknowledgment was made.
;dish	food	 negative	My wife had barely touched that mess of a dish.
;null	service	 negative	We were charged full price.
;null	restaurant	 positive	Lives up to the hype
;null	misc	 neutral	We've tried before but it always packed and doesn't take reservations.
;null	restaurant	 positive	It was well worth the wait.
;risotto	food	 positive	The wife had the risotto which was amazing.
;null;null	food food	 negative positive	It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal.
;farro salad;mashed yukon potatoes	food food	 positive positive	The farro salad and the mashed yukon potatoes were also extremely tasty.
;east village pizza;margherita pizza	restaurant food	 positive positive	i love margherita pizza – i looove east village pizza
;place	restaurant	 positive	Love this place, every time we are in the city this is one of the places we always go.
;slice of nyc pizza	food	 neutral	A quintessential slice of NYC pizza.
;crust;sauce;cheese	food food food	 positive positive positive	The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.
;margherita pizza;null	food food	 positive positive	Personally I like the margherita pizza better, but they are all good.
;restaurant	ambiance	 positive	Possibly the Most Romantic Restaurant in the City
;modern japanese brasserie;modern japanese brasserie	restaurant ambiance	 positive positive	This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!
;spot;unmarked wooden doors;décor	location ambiance ambiance	 neutral positive positive	Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.
;private booths;glass ceilings	ambiance ambiance	 positive positive	If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).
;null;waiter	ambiance service	 positive positive	It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!
;bbe $29 fixe prix menu;bbe $29 fixe prix menu	price food	 positive positive	My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!
;sashimi amuse bouche	food	 positive	We started off with a delightful sashimi amuse bouche.
;grilled black cod;grilled salmon dish	food food	 positive positive	I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.
;sake’s	beverages	 positive	The sake’s complimented the courses very well and is successfully easing me into the sake world.
;frozen black sesame mousse;matcha (powdered green tea) and blueberry cheesecake	food food	 neutral positive	For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal.
;brasserie;brasserie	restaurant price	 positive positive	Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.
;zenkichi;zenkichi	restaurant ambiance	 positive positive	I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.
;null	restaurant	 negative	Terrible would be a compliment!
;service	service	 negative	The service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night.
;null	service	 negative	We paid a fixed pricce but got nothing!!
;null	service	 negative	We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating.
;service;drinks;pita bread;null	service price price service	 negative negative negative negative	They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!
;null	restaurant	 negative	Stay away
;shabu shabu	food	 positive	Great Shabu Shabu
;null	restaurant	 positive	I love it.
;dishes	food	 neutral	I tried a couple other dishes but wasn't too impressed.
;shabu shabu	food	 positive	But for the Shabu Shabu, you won't find much better in NY.
;meat;sauces;service;meal;kimchi;salad	food food service food price price	 positive positive positive positive positive positive	The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.
;korean food;fusion twists;pork belly tacos	food food food	 positive positive positive	Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.
;hot dogs;pork croquette sandwich;bun	food food food	 positive positive positive	The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.
;view	location	 neutral	Restaurant with a view
;food	food	 positive	The food tasted very good.
;family seafood entree	food	 positive	The family seafood entree was very good.
;main entree	food	 positive	The main entree was also very good.
;food;food;null	food price restaurant	 positive negative positive	Price is high but the food is good, so I would come back again.
;place	restaurant	 negative	This place doesn't make any sense
;null	restaurant	 negative	Just want to warn you all - don't waste your time and money.
;decor;mirrored walls	ambiance ambiance	 negative negative	This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...
;place;food	ambiance food	 negative negative	This place is not inviting and the food is totally weird.
;japanese tapas	food	 negative	The concept of japanese tapas is newly created and clearly doesn't work.
;food	food	 negative	The food they serve is not comforting, not appetizing and uncooked.
;food	food	 positive	Good Food
;food;sitting space	food ambiance	 positive negative	The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.
;place;place	restaurant ambiance	 positive positive	Over all it was a very nice romantic place .
;null	restaurant	 positive	Loved it
;pacifico	restaurant	 positive	A coworker and I tried Pacifico after work a few Fridays and loved it.
;atmosphere	ambiance	 positive	The atmosphere was great.
;food;margaritas	food beverages	 positive neutral	The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about.
;waitress	service	 neutral	Our waitress wasn't mean, but not especially warm or attentive either.
;restaurant	restaurant	 positive	I must say I am surprised by the bad reviews of the restaurant earlier in the year, though.
;patio;null	ambiance restaurant	 positive positive	Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.
;null	restaurant	 negative	Dumbfoundingly Poor
;null	restaurant	 negative	This was, from start to finish, a mind-bogglingly uncomfortable experience.
;null	service	 negative	Lexicographers take note: a new and fascinating definition of rudeness is alive and flourishing right here in Brooklyn.
;servers	service	 negative	The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention.
;null	service	 negative	Polite acknowledgement is out;
;null	service	 negative	supercilious scorn is in.
;null	service	 negative	And how many times can you pick up the same perfectly aligned set of napkins, inspect them vapidly and plonk them down in exactly the same place instead of venturing a glance at people who are there to help you make the rent?
;server;appetizer	service food	 negative positive	A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).
;food;null	food service	 positive negative	Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest.
;fit-out;furnishings;wine list;null	ambiance ambiance beverages service	 positive positive positive negative	The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)
;null;null;null	price restaurant service	 negative negative negative	At $120 for two people, however, this in no way represents value, unless you're looking to pay by the hour for passive-aggressive torture.
;null	restaurant	 negative	On that scale, it's a world-beater.
;palce	restaurant	 negative	How is this palce still open?
;null	restaurant	 negative	I honestly don't even know where to begin.
;null	service	 positive	We arrived and were seated immediately, which made us both happy.
;null;meals	restaurant food	 positive negative	Everything was going good until we got our meals.
;chicken	food	 negative	I took one look at the chicken and I was appalled.
;null;spinach	food food	 negative negative	It was served with skin, over a bed of extremely undercooked spinach and mashed potatoes.
;salmon;salmon	food price	 negative negative	I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms.
;waitress	service	 negative	At this point, the waitress comes over and asks us if everything was okay, I was literally so shocked that I was speechless and didn't say anything, and guess what, the waitress WALKED away.
;spinach	food	 negative	So, I switch with my boyfriend again to see if maybe I could stomach the meat and spinach again, but the spinach was so undercooked that I just could not bite through it.
;null	food	 negative	I couldn't even enjoy the mashed potatoes because it was hidden completely under the chicken and spinach.
;null	food	 negative	So I decide to report back to the waitress because it was completely inedible.
;null	service	 negative	"Guess what, I waited for TWENTY minutes before she came over and when she finally did, she says, ""oh well, I wish you would have said something earlier"" No apology, nothing."
;null	service	 negative	After that she simply took our plates, walked away, came back another TWENTY minutes later with the bill and the chicken on it!!!!!!!!!!!!
;null	service	 negative	No desert menu, no apology, nothing!!!!!!
;manager	service	 negative	This is where it really really gets bad: the manager said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and I cannot comp it.
;null	service	 negative	Again, no apology, no is there anything else I can get you, no can I get you a drink to make up for it, nothing!!!!
;null	service	 negative	The level of rudeness was preposterous.
;manager;drinks;appetizers	service beverages food	 negative positive positive	The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.
;null	restaurant	 negative	I HAVE NEVER EVER HAD SUCH AN UNPLEASANT EXPERIENCE.
;staff	service	 negative	THIS STAFF SHOULD BE FIRED.
;margherita pizza	food	 positive	cirspy crust margherita pizza
;pizza	food	 positive	it was really good pizza.
;crust;pizza	food food	 positive positive	the crust was imazingly cooked well and pizza was fully loaded:):):)
;null	restaurant	 positive	you know what i mean all the positives things happening there made mw write this review.
;restaurant	restaurant	 negative	Single Worst Restaurant in Manhattan
;decor;pita;hummus;grilled octopus	ambiance food food food	 positive positive positive positive	I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.
;place	restaurant	 negative	If I could give 0 stars I would do so for this place.
;null	misc	 negative	The reason there are 4 different results on citysearch for the same place is because they keep trying to start a new thread so they can stock it with positive reviews.
;null	restaurant	 negative	Well...they can run but they can't hide.
;place	restaurant	 negative	This place...god where do i begin.
;scene	ambiance	 positive	It is quite a spectacular scene i'll give them that.
;decor;eggplant;eggplant;null	ambiance food price service	 neutral negative negative negative	The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!
;place	restaurant	 negative	How this place survives the competitive west village market in this economy, or any other for that matter, is beyond me.
;hot dogs	food	 positive	Great Hot Dogs!
;food;bark	food misc	 positive neutral	Though it's been crowded most times I've gone here, Bark always delivers on their food.
;hot dogs;slamwich	food food	 positive positive	The hot dogs are top notch, and they're Slamwich is amazing!
;bark;null	restaurant food	 positive positive	Going to Bark is always worth the train ride, and will make your tongue and belly very happy!
;menu	price	 negative	Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu.
;spot;food	restaurant food	 positive positive	But nonetheless--great spot, great food.
;food;front of house staff	food service	 positive negative	Fabulous food - if the front of house staff don't put you off – 
;null	price	 negative	It's a little out of our price range for dining there except on special occasions, but we've eaten there 6 times in the last 2 years. 
;waiters;front of house staff;fish dishes	service service food	 positive negative positive	Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. 
;bfc;front of house staff;null	misc service service	 negative negative negative	As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!
;girl	service	 negative	The frizzy retro girl (with winged/ Dame Edna glasses) will yell at you if you try to order a drink. 
;null	service	 negative	"I was almost amused by the fact that she was turning away customers at 9pm on a Friday night because she ""had a BBQ to go to"" that night - WTF??"
;staff	service	 negative	I'd be horrified if my staff were turning away customers so early and so rudely!
;girl	service	 negative	"There's another girl who I can't describe, she is about 5'6"" with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about. "
;null	service	 negative	I'm a friendly person, so I wouldn't mind had she not been so nasty and gotten so personal. 
;null	service	 negative	Again, I'd be super upset if that were my employee.
;service;null	service price	 negative negative	Considering you will spend at least $60 a head, I expect better service. 
;null	service	 negative	So, if you're walking by and thinking about dining, you might want to see who's going to be seating you first...
;maitre-d	service	 negative	"Maitre-D-""Eat and get out"""
;food;service;maitre-d	food service service	 positive positive negative	The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.
;bottle of wine	beverages	 positive	While finishing our meals which included a high-end bottle of wine, our son's fiance joined us for a glass of wine and dessert.
