aspect term	category	polarity	text
;class	 teacher	 negative	DO NOT TAKE THIS CLASS!
;question;final	 exam exam	 negative negative	It took me a half an hour just to understand one question on the final.
;professor	 teacher	 positive	Overall a great class and awesome professor!
;assignments	 exam	 negative	The only complaint I have is her tear-out assignments are pretty difficult.
;professor;mistakes	 teacher presentation	 positive positive	decent professor, makes mistakes, but isn't afarid to admit when he has, which is good.
;cs106a lectures;students;teaching	 communication communication presentation	 positive positive positive	I completed the entire CS106A lectures in two days .He knows how to attract students certainly not by giving em chocolates but through his teaching skills ..
;null	 grading	 neutral	This is exactly what I did and ended up w/ A.
;pop quizzes	 exam	 negative	Her pop quizzes are very tough.
;null	 counseling	 positive	He does not have the best reputation, however he is willing to help you, just ask.
;tests;slides	 exam exam	 negative negative	For tests, he expects you to know every single example on his 200+ slides.
;null	 teacher	 positive	Prof Cook is an excellent man.
;null	 teacher	 positive	i love his stories and how punk rock he is.
;null	 grading	 positive	If you try in the class you will get at least a B.
;college	 course	 positive	Yes, it's hard but that's college.
;tests	 exam	 neutral	Tests are composed of material from powerpoints.
;null	 teacher	 positive	SHE MADE ME SO INTERESTED IN SOCIOLOGY THAT I HAD A WHOLE NEW OUTLOOK ON IT AND CHANGED MY MAJOR TO IT.
;teacher	 teacher	 positive	A great teacher!!
;class	 presentation	 negative	The professor is funny, but going to his class is pointless because he doesnt know how to teach.
;null	 presentation	 negative	Almost all the time, he spends time talking about stuffs that are not related to lectures and goes off tangent all time.
;lecture notes;questions;null	 presentation presentation teacher	 negative negative negative	She READS her lecture notes, questions make no sense, and yes she is way too serious.
;null	 teacher	 positive	He's really attractive.
;professor;teaching style	 teacher presentation	 positive positive	Interesting professor, I enjoyed his teaching style very much.
;lectures;null	 presentation presentation	 positive negative	His lectures seemed interesting, but he couldn't control the class long enough for anyone to HEAR it--300+ people talking over him!
;power points	 exam	 neutral	Memorize his POWER POINTS and you will be fine.
;null;lecturer	 communication presentation	 positive positive	very clear lecturer, extremely engaging.
;null	 teacher	 negative	he looks like he is part of the sons of anarchy.
;null	 teacher	 negative	very personable, wants to know everyone, but try someone else for this course.
;stuff	 knowledge	 positive	He really knows his stuff, no matter what he's talking about.
;null	 teacher	 negative	He might be a nice guy but he should have retired 30 years ago.
;professor	 teacher	 positive	Overall great professor!!
;tests	 grading	 positive	I thought I was going to get a D since I did bad on most tests but i ended with a decent grade so i can't complain.
;exam	 exam	 neutral	Brit Lit I student- I failed his first exam, and aced his second exam.
;professor	 teacher	 positive	Dr. Molumby is a great professor.
;teacher;concepts	 presentation presentation	 negative negative	The teacher doesn't teach the concepts.
;class	 relevance	 negative	I don't know how this man is still allowed to teach this falsely advertised class.
;assignment;midterm;log;page	 exam exam exam exam	 positive positive positive positive	1 written assignment in lieu of a midterm & a log due each week, but it only has to be 1 page.
;null	 teacher	 positive	She's very personable, interesting and all around just a wonderful person!
;lectures	 teacher	 positive	saw his lectures online, this guy is amazing!!
;style	 presentation	 positive	He has a very engaging style and is interesting to listen to.
;help;teaching style	 counseling presentation	 positive neutral	It takes a little while to get used to his teaching style, but if you ask for help he will do his best to assist you.
;professor;biology	 teacher teacher	 positive positive	A professor that alters my view to biology completely.
;examples;owls	 exam exam	 positive positive	Just put examples from owls on it and you will be fine.
;old exams;questions	 exam exam	 positive neutral	He does post old exams to study from and reuses some questions but be careful because he'll reword them slightly to throw you off 
;test taker	 exam	 neutral	if you aren't a good test taker maybe this isn't the class for you.
;test;random bs	 exam presentation	 negative negative	He talks about the most random bs during his lectures that might end up on the test.
;null	 teacher	 negative	Seriously, he sucks!
;tests	 exam	 negative	His tests are SUPER hard because of the amount of detail that are in them.
;class;lecturer	 course teacher	 positive positive	Tough class, but an amazing lecturer.
;null	 communication	 positive	Be ready to participate though.
;teacher;null	 teacher counseling	 positive positive	He is an awesome teacher and very helpful IF you ask for it.
;exams	 exam	 negative	Exams are difficult, tricky questions.
;tests;power point slides	 exam exam	 negative negative	Heres what he tells you to study for the tests all of the 200 power point slides.
;problems;class	 presentation presentation	 positive positive	No problems to work on your own the double check in class.
;teacher	 teacher	 positive	Overall, he's a good teacher and I learned a lot.
;teacher	 presentation	 positive	loves to poke fun and enjoys teaching good teacher if you show you are there to learn he will help you if you dont care he wolnt either
;teacher;exams	 teacher counseling	 positive negative	He's a good teacher, but he doesn't help you prepare for exams.
;teacher	 teacher	 positive	Good teacher
;help;english	 counseling counseling	 neutral neutral	I recommend taking advantage of his help if English is not your forte.
;average	 grading	 neutral	I ended up with a C average.
;grading	 grading	 negative	Grading is very unfair and she shouldnt teach undergraduate courses because she doesnt know how to deal with young people.
;chapters;online quizzes;tests;final	 exam exam exam exam	 positive positive positive positive	Read chapters, a couple of online quizzes, handful of tests, final is open notebook.
;exams;tests	 exam exam	 neutral neutral	If you do the old exams (and find other old exams from other students) and try to get all the right answers on those, the tests heavily will reflect that.
;class	 attendance	 neutral	Go to class, study, and you will be fine.
;teacher	 teacher	 positive	great teacher.
;course	 course	 positive	Easiest math course @umass.
;teacher;problem sets	 teacher relevance	 positive positive	Mehran is an excellent teacher, and his problem sets are designed to retain knowledge.
;null	 presentation	 positive	He is enthusiastic at times and sometimes not.
;null	 presentation	 positive	Helpful, funny (i mean extremely funny), and clear.
;null;bio class	 teacher course	 positive negative	He's a funny and relatable guy, but as a general bio class, it is too difficult (and I took AP bio and got credit, and tend to think i know a lot about biology).
;tests	 exam	 positive	Much better class than math 127 and much clearer tests.
;exams;questions	 exam exam	 negative negative	He repeats a lot of questions from his previous exams but you do not know whats the right answer....very tricky questions!
;null;teacher	 grading teacher	 negative positive	I recieved a C in Dr. Molumby's class, but he was a pretty decent teacher.
;instructor	 teacher	 positive	a very professional instructor and he means business so if you are looking for easy a this aint where youll find it
;teacher	 teacher	 negative	the worst teacher i've had at depaul.
;class	 presentation	 positive	Class is always interesting and never boring.
;reading;quizzes	 exam exam	 negative negative	There's alot of reading required and alot of quizzes.
;grading	 grading	 positive	The best part is, he is really easy on grading.
;students	 teacher	 positive	He has a genuine interest in his students and really cares about everyone.
;cs teacher;costumes;vocabulary	 presentation presentation presentation	 positive positive positive	Awesome CS teacher who makes everything clear, and wears costumes and funny vocabulary to boot.
;teacher	 teacher	 negative	She was a terrible teacher.
;null	 teacher	 positive	Really passionate about what he does, which is always nice.
;agenda	 presentation	 negative	Has her own crazy agenda for the class, unlike any other phl 100 class I've heard of.
;class	 course	 positive	This class is one of the best at CTC.
;class	 teacher	 positive	Highly recommend taking his class.
;class	 teacher	 negative	I do not recommend anyone taking his class.
;null	 teacher	 positive	Unwilling to compromise.
;exam	 exam	 negative	last year he made the exam so hard that only 52% passed AFTER the bell curve..well this year to compensate it was so easy i got 100
;questions	 exam	 negative	It throws a person off because almost all of his questions are like this!
;extra credit	 exam	 negative	There were only 2 chances to get extra credit and none of them were available past the midterm.
;pass;fail	 grading grading	 neutral neutral	I took it as a pass/fail and recommend that everyone who's not a BIO major do the same thing.
;lessons	 presentation	 positive	Prof. Everett has put a huge amount of work into his lessons and it shows.
;biology;history	 presentation presentation	 negative negative	Thought his class would be more biology based but it felt more like a history class.
;owls	 exam	 negative	Owls are poorly structured!
;exams	 exam	 neutral	Exams are only difficult if you do not study or go to class.
;lectures	 attendance	 negative	His lectures are not worth going according to my opinion.
;lectures	 presentation	 positive	Lectures were amazing.
;students;school	 teacher teacher	 negative negative	Incredibly condescending to students and the school in general.
;issue;response	 counseling counseling	 negative negative	When student has issue, it takes him forever to response.
;null	 presentation	 positive	Great at explaining
;null	 teacher	 positive	He teaches some Animal Behavior classes at Columbia, and let's just say we're very happy to have him here.
;null	 teacher	 negative	Rude and low-key bashes on the possibility of a god.
;classes	 attendance	 neutral	I went to only 3 classes but still did fine.
;tests	 exam	 positive	Tests are NOT based on wileys.
;null	 teacher	 positive	AWSOME!
;class	 attendance	 negative	Dont even bother going to class.
;null	 teacher	 positive	TAKE HER I HIGHLY RECOMMEND TO EVERYONE.
;exams	 exam	 negative	But first three exams are nothing like what he teaches you.
;null	 teacher	 negative	He gets fustrated when you analyze a piece of work differently from how he analyzes it.
;class	 course	 negative	dont take this class if you cant teach yourself some pretty difficult math
;grading criteria	 grading	 negative	He does not explain clearly  his grading criteria but picking  ridiculously  on some detail that unnecessary.
;board	 presentation	 negative	He just lectures and you sit there trying to frantically copy whatever nonsense he puts on the board.
;exams;quiz;notes	 exam exam exam	 negative negative positive	His exams are tough, no doubt, and you better be prepared for a quiz every Friday but most times he's pretty lenient with letting us use notes or discuss it
;class	 teacher	 positive	Her class is sofun
;professor	 teacher	 negative	worst professor ever.
;examples	 presentation	 negative	He jumps into examples and never tells us how he got there.
;class;professor;isenberg	 teacher teacher teacher	 positive positive positive	Must take any class possible with him, best professor in Isenberg, far and away.
;literature;philosophical argument	 presentation presentation	 negative negative	Guess what?  When you try and reduce literature to philosophical argument IT DOESN't WORK.
;null;lecturer;professor	 teacher teacher teacher	 positive negative negative	He seems like such a cool person to be friends with but he's not a great lecturer or professor.
;class	 presentation	 positive	Class was sometimes boring, but he was funny.
;lectures;exams;slides	 attendance exam exam	 positive positive positive	His exams were not impossible, but attending lectures and reading his slides will really help.
;teaching	 teacher	 negative	he should stop teaching hes older than the dust in the air.
;class	 teacher	 positive	Overall I really enjoyed his class and would recommend him.
;reading;writing	 course course	 neutral neutral	Class was reading and writing intensive so don't expect to slack and do well.
;null;null	 exam exam	 positive positive	I did the bare minimum and walked into the final with 40 extra points.
;board	 presentation	 negative	He doesn't explain what he's teaching--just scribbles on the board without explaining.
;professor	 teacher	 positive	Great professor.
;grades	 grading	 negative	My God, where do I begin?  She grades like it's a level three political science course.
;emails	 counseling	 negative	Doesn't look at emails.
;class	 course	 positive	I discovered this class on itunesU and got hooked.
;teacher	 teacher	 positive	He is a great teacher and he is sexy!
;lab reports	 exam	 neutral	Turn in detailed lab reports.
;null	 teacher	 positive	Such a cool guy.
;textbook	 presentation	 positive	"Textbook needed if you don't have any CS or Java experience but otherwise the class is generally pretty easy.
				"
;material	 presentation	 negative	Only take this class if you're comfortable with teaching yourself the material.
;null	 teacher	 positive	He is very intelligent, loves what he does and has a great sense of humor...totally recommend him to anyone!
;class	 course	 neutral	His class is relatively difficult but if you are interested in biology you are going to love him.
;iclicker questions	 exam	 negative	Plus, he likes tricking people with the iclicker questions.
;class	 presentation	 positive	Makes class fun.
;career	 teacher	 positive	She is one of the most influential people in my college career.
;exams	 exam	 negative	Exams however are pretty hard- get old exams!
;lectures;null	 presentation relevance	 positive positive	His lectures are the best on campus so far me.Get ready for evolution and truely being able to apply what you learn when you finish this class.
;person	 teacher	 positive	:) great person :)
;average	 grading	 negative	The syllabus even says the average for his class is a C/D, I wouldn't advise taking his class.
;office hours	 counseling	 positive	Visit him during office hours and he will clear up literally everything for you, as well as make you laugh.
;views	 teacher	 negative	Her views are too left winged to be teaching at a majorly Conservative university.
;professor	 teacher	 positive	Love this professor!
;null	 teacher	 positive	He is very helpful and straightforward.
;si sessions;study guides	 counseling counseling	 positive positive	Attend SI sessions, definitely helpful and it will provide study guides.
;classes	 course	 positive	As far as research classes go, you couldn't find an easier one.
;pop quizzes	 exam	 neutral	Fond of pop quizzes.
;null	 teacher	 positive	Molumby is the man!
;teacher	 teacher	 positive	Good teacher overall.
;professor;i- clicker	 teacher attendance	 neutral neutral	He is an alright professor, mandatory to go to class because he uses an I- clicker.
;students	 counseling	 positive	She will do whatever it takes for students to succeed in her class.
;class	 presentation	 positive	Prof. Everett has put a huge amount of work into this class and it shows.
;null	 presentation	 negative	BUT ITS USELESS BECAUSE YOU CANT EVEN HEAR HIM.
;null	 teacher	 negative	it was a total waste of my time....i want every minute back that i wasted in her class!!!!!!!!!!
;calculus	 course	 neutral	If you didn't take calculus in high school, like I didn't, you're gonna have a hard time.
;grading scale	 grading	 positive	Only positive is the grading scale is really easy.
;professor	 teacher	 positive	Very good professor, clear and funny.
;wileyplus;homework;wiley	 exam exam exam	 negative negative negative	Uses WileyPlus which is $50 and you need to buy it because thats where the homework is, and wiley sucks doesn't help you learn at all.
;null	 teacher	 positive	i wish ppl would stop dogging him....HE ROCKS!
;grade;null	 grading teacher	 neutral neutral	He is very enthusiastic about this class but expects you to earn your grade.
;writing;class	 presentation presentation	 positive positive	I hate writing, but Schurter made this class enjoyable and inspirational.
;null	 teacher	 positive	SHE IS AWESOME!
;null	 teacher	 positive	She's great.
;exams;final	 exam exam	 positive positive	3 exams and a final that's it.
;students	 presentation	 negative	Teaches a 300+ student class as if there were only 15 students there.
;null	 teacher	 positive	LOVE HER!
;null	 teacher	 negative	Really bad professor.
;professor	 teacher	 positive	Dr. Molumby is a FANTASTIC professor.
;null	 presentation	 negative	He may know what he's talking about, but no one else does.
;grading policy;semester	 grading grading	 positive positive	He activly changed the grading policy through the semester so it was easier to get a better grade.
;null	 teacher	 positive	She always smells of versace and intelligence!
;final exam	 attendance	 neutral	DO NOT skip class because you wont pass the final exam.
;teacher;delivery	 knowledge presentation	 positive negative	Molumby is a very knowledgeable teacher, however is delivery is confusing at times.
;old exams	 exam	 neutral	Study the old exams and you will be better off.
;multiple choice	 exam	 positive	Their multiple choice!
;class	 teacher	 positive	I'd take any class of his.
;null	 teacher	 negative	he is so not hot!!!!
;teacher;tests	 teacher exam	 positive negative	Cool teacher, hard tests.
;professor	 teacher	 positive	Hands down the best professor at West Georgia.
;instructor	 teacher	 positive	Mr. Everett is a wonderful instructor.
;null	 teacher	 positive	hes a pretty funny guy.
;professor	 teacher	 negative	Worst professor ever!
;exams	 exam	 negative	Very tricky exams.
;ta;si sessions	 counseling counseling	 positive positive	If you get Felipe as TA, it is HIGHLY recommended that you go to his SI sessions, especially 2 or 1 days before an exam.
;professor;exams	 teacher exam	 positive negative	HE IS GOOD PROFESSOR BUT HIS EXAMS ARE NOT EFFICENT.
;grader;exams	 grading grading	 negative negative	Brutal grader, you can understand everything and still do bad on the exams.
;professor;luctuer	 teacher presentation	 positive positive	Molumby is good professor, he is funny in luctuer.
;biology	 course	 neutral	This class is designed for people who enjoy biology and/or biology majors.
;grade	 grading	 negative	If you care about your grade don't take him.
;teaching	 presentation	 positive	Funny and Effective teaching
;reading;pop quizzzes	 exam exam	 negative negative	Do the reading because this guy pop quizzes like a wizard.
;class	 relevance	 positive	Can learn a lot in this class
;null	 teacher	 positive	She's really great.
;class	 course	 positive	This class was ridiculously easy!
;presentations;problem sets;lab reports	 exam exam exam	 neutral neutral neutral	Such as get A in presentations, problem sets &  lab reports.
;lecture	 presentation	 negative	However, this man tends to go on a lot of rants and is hard to hear during lecture.
;class;biology	 course relevance	 negative positive	His class is not easy but you will learn a lot about biology.
;null;null	 teacher counseling	 positive positive	I really liked her, she was so nice, and helpful.I did very well in her class and she got me intrested in the subject.
;null	 teacher	 positive	Mehran is awesome.
;lectures	 presentation	 negative	Cook has been teaching for so long that he has his lectures pre-scripted in his head.
;null;null	 counseling teacher	 negative negative	He isn't very helpful, he doesn't review anything.
;attendance	 attendance	 positive	Attendance isn't mandatory but I loved going to class.
;professor	 teacher	 neutral	Okay professor
;patience;students	 counseling counseling	 positive positive	I appreciate his patience and caring for students who seek for help.
;teacher;class	 teacher course	 positive negative	Great teacher...somewhat difficult class.
;homework	 exam	 negative	Don't bother buying the book because the Wiley access code you need for the homework comes with an ebook.
;class;examples;prof	 presentation presentation teacher	 positive positive positive	This class was great, mainly due to Molumby being an amazing prof.  His enthusiasm and personal examples made this class interesting.
;null	 presentation	 neutral	She is very opinionated and isn't afraid to say whats on her mind.
;null	 counseling	 positive	Very helpful.
;null	 grading	 negative	if i get a B in this class its such BS
;material;antiderivatives	 course course	 negative negative	I thought the material would be super easy since the first thing we did was antiderivatives for a good 2 weeks, but then ramped it up and it got very hard.
;null	 teacher	 negative	For this reason, I can not recommend Hora
;exam;final;test	 exam exam exam	 neutral neutral neutral	Each exam is worth 80 points and you can take an optional final that could maybe replace your lowest test grade if you do good.
;lecture	 presentation	 negative	A lot of the stuff he says during lecture have nothing to do with bio and are a waste of time.
;null	 counseling	 positive	She is so sweet, caring, & funny & will help you in any way she possibly can!!
;null	 presentation	 negative	And, it's boring.
;subject;graduate school	 knowledge presentation	 positive negative	He knows the subject very well but he taught the 021 class as if it were a class in graduate school.
;review sessions	 counseling	 positive	The review sessions that he does is also really helpful.
;null	 teacher	 positive	LOVE HER.
;professor	 teacher	 positive	Excellent professor.
;angel notes;exam	 exam exam	 neutral positive	study the ANGEL notes for the exam and you'll be fine.
;review;o.h.	 counseling counseling	 neutral neutral	Gives an ok review for tests and encourages students to visit him during O.H.
;computer programming	 relevance	 positive	I have never took any CS class before and now I am in love with computer programming because of him.
;concepts;jokes	 presentation presentation	 positive positive	He explains the concepts in class thoroughly and tells jokes at the same time too!
;null	 knowledge	 positive	Well knowledgeable professor.
;tests;angel	 exam presentation	 negative positive	Tests are tricky but the notes on angel are very helpful
;insects	 teacher	 positive	He's a bit of a nut with insects, but it's interesting.
;null	 grading	 negative	Papers are graded harshly.
;lectures	 attendance	 neutral	Attend all his lectures if you want an A.
;professors	 teacher	 positive	One of my favorite professors I have taken (and I'm a senior).
;null	 teacher	 positive	Awesome guy.
;lectures	 presentation	 positive	Interesting subject matter and does a great job on lectures but that's about it.
;learn	 teacher	 positive	He really gets the material across well and is very invested in helping you learn.
;null	 grading	 negative	Personally biased.
;tests;study guide	 exam exam	 negative positive	tests are a little difficult, but if you do the study guide and read you can't fail.
;answer;misspelling	 grading grading	 negative negative	He does not count an answer with a misspelling.  
;exams;quizzes;intro course	 exam exam course	 negative negative negative	I will admit he definitely does care for his students but the way his exams and quizzes were designed made it a difficult intro course.
;tas	 counseling	 positive	All the TAs for this class were great too!
;course;null	 course presentation	 negative positive	The actual course and the material is difficult, but not how he teaches.
;questions;teaching	 counseling presentation	 negative negative	He is useless when it coems to extra help or getting questions answered and he is horrendous at teaching.
;cs 106a	 teacher	 positive	I'm on video 7 of his CS 106A class (I don't attend Stanford); he's THE BEST EVER!
;lecture style;extra credit	 presentation exam	 positive positive	He teaches lecture style and he offers extra credit.
;null	 teacher	 positive	A man of principles.
;grades	 grading	 neutral	you don't get your grades until the end of the semester.
;tests	 exam	 neutral	tests to the point usually.
;tests;questions;mistakes;true/false	 exam exam exam exam	 neutral neutral neutral neutral	Tests are 70% true/false, 25% matching, and 5% questions that he makes mistakes on.
;profesor	 teacher	 positive	Great Profesor.
;null	 course	 positive	Some of his students complain but he is NOT hard at all.
;readings	 exam	 negative	The readings are too much.
;class	 course	 negative	Took this class and I have grown to hate it.
;calk;shakespeare;calc	 presentation presentation presentation	 negative negative negative	He spends more time taking to his calk (literally) and reciting Shakespeare than teaching calc.
;questions;information;book	 exam exam exam	 negative negative negative	"He constantly asks questions based on information in the book and says ""I expect that you read this in the book""."
;projects	 grading	 negative	We have still not gotten the first projects back and I have little doubt he will grade all three of them.
;exams;null	 grading grading	 positive positive	i got an A from doing well on the first 2 exams, bombed the third one but the final is optional
;ppt slides	 exam	 negative	I understand that we should know exam 1 info, but I literally just studied your 1000 ppt slides for nothing...
;exams;slides;lecture notes	 exam relevance relevance	 negative negative negative	His exams are extremely hard and don't relate to his online slides or lecture notes.
;null	 teacher	 positive	He  definitely cares about the students as long as he sees you are trying.
;null;course	 teacher course	 neutral neutral	Very good personality, but if you have no idea or interest in math, you will find the course very difficult.
;professor	 teacher	 positive	I think if you have an interest in bio he would be an awesome professor to have.
;null	 teacher	 positive	HIGHLY RECOMMENDED. 
;readings;lecture slides	 exam exam	 positive positive	Make sure you read the readings and study his lecture slides and you should get an A.
;students;reviews	 counseling counseling	 positive positive	He is readily available to help students, runs weekly reviews.
;self-teaching;book;hw	 exam exam exam	 negative negative negative	You do a lot of self-teaching using the book and HW.
;class	 presentation	 neutral	Unless you're really good at maths don't even bother taking this class.
;cs requirement	 relevance	 neutral	Make sure you fill your CS requirement with Mehran.
;null	 teacher	 negative	She's very bias towards the Political Science students.
;class	 teacher	 positive	Other than that it's a nice class.
;class	 presentation	 negative	Avoid this class at all costs, unless calculus comes easily to you- you will not learn anything!!
;tangents;class	 presentation presentation	 neutral neutral	Goes on tangents every class and teaches for maybe half the class.
;book	 exam	 negative	Get ready to read the book a lot.
;teacher	 teacher	 positive	Truly a well-rounded teacher.
;course;instructor	 course course	 positive positive	If you don't do well on his course, even if you were without an instructor, you are a god damn shame.
;positive attitude	 presentation	 positive	Comes to class with a positive attitude everyday.
;null	 teacher	 negative	i really didnt learn much to tell u the truth.
;tests	 exam	 negative	Tests were comprised of 40 fun-fact questions, making it impossible to study for.
;null	 teacher	 negative	AVOID HIM
;null	 teacher	 positive	Professor Cook is a great teacher.
;null	 presentation	 negative	all he talks about is archimedes, galileo, isaac newton, and isaac barrow.
;class	 teacher	 positive	I really enjoyed this class and I hope that I have an opportunity to take one of her classes again.
;teacher	 teacher	 negative	Worst teacher...Avoid her at all costs!
;null	 teacher	 positive	Mr. EVERETT is very fair.
;null	 teacher	 positive	Dr. Molumby is very professional and really cares about his students.
;lecture;reading;exams	 exam exam exam	 negative negative negative	Molumby/TAs will tell you to concentrate on lecture, but the reading is on exams.
;exams	 exam	 negative	Molumby, I know you're reading this...your exams suck!
;null	 teacher	 positive	Professor Molumby is in two words, THE MAN.
;quizzes;exams;lecture;textbook;iclicker questions	 exam exam presentation presentation presentation	 positive positive positive positive positive	This is reflected in weekly quizzes and the exams, but go to lecture because he doesn't teach out of the textbook and gives iClicker questions to help.
;grade;tests;class;book	 grading exam attendance exam	 neutral neutral neutral positive	grade is based on only 4 tests (directly from study guide) and obviously if you don't go to class or read the book you won't do well.
;college level course	 course	 neutral	Molumby teaches a college level course, meaning he expects you to have read ahead of the lecture.
;teacher	 teacher	 positive	overall though, fabulous teacher.
;lecturer	 teacher	 positive	Really interesting lecturer and really funny too.
;i-clicker points	 exam	 positive	Make sure you go for those I-Clicker points.
;null	 grading	 negative	At one point, both of the 21's were talking about what to do because everyone was failing.
;lecture;projector	 presentation presentation	 negative negative	Each lecture is usually him standing in front of a projector, talking non-stop until you are a zombie.
;teacher;coding and computers	 teacher relevance	 positive positive	Great teacher, thanks to whom I fell in love with coding and computers again.
;tutor	 counseling	 negative	Get a tutor and youll be allset.
;teaching style	 presentation	 positive	There are pros and cons to EVERY teaching style.
;lectures	 presentation	 neutral	He moves pretty quickly through the lectures so be prepared.
;sample questions	 presentation	 negative	You're expected to learn from sample questions that he doesn't explain.
;teacher	 teacher	 positive	AN amazing teacher who loves what he does.
;exams	 exam	 neutral	And then obviously study for exams.
;null	 teacher	 negative	Take Someone Else!!!!!!
;null	 knowledge	 negative	cuz i can't learn anything from somone who doesnt even know what they are talking about.
;null	 teacher	 positive	She has THE best personality.
;professor	 teacher	 positive	If profanity bothers you don't taker her because she does curse, but she's an amazing professor and passionate about criminology.
;class	 presentation	 positive	I had him for two semesters (Comp 1&2) and I very much enjoyed his class.
;class	 teacher	 positive	i loved his class!
;old exams	 exam	 neutral	Old exams are useful, but don't just limit your studying to those.
;class	 grading	 positive	I got an A out of the class.
;structure;class	 presentation presentation	 negative negative	Worst class ever, there's no structure in the class so you'll never know what you're going to learn next.
;null	 presentation	 negative	She tries so hard to make it interesting, but it just not.
;professor	 teacher	 positive	He is quite cute, as a few people have mentioned, and it is a pity he's married (for us, not him), but that has nothing to do with him as a UIC professor.
;null	 teacher	 positive	he is pretty funny sometimes.
;null	 teacher	 positive	This was a great class.
;teacher	 teacher	 positive	he is by far the greatest teacher i've had at UIC.
;tests	 exam	 negative	The tests are hard, and they test the minituae of the lecture.
;null	 teacher	 positive	Alpha male with brains.
;null;class	 knowledge teacher	 positive positive	He knows exactly what he is talking about and can keep your interest in class
;tests;multiple choice	 exam exam	 neutral neutral	tests are mostly multiple choice
;grade	 grading	 neutral	Putting in more work does not always equate to a better grade, Molumby..
;null	 teacher	 positive	He will do everything in his power to make sure you succeed.
;null	 counseling	 positive	Very helpful, but you have to ask for help.
;null;exams	 counseling counseling	 positive positive	I ended up with a C- probably because I met with him to discuss exams and made it clear that I was trying my best.
;null	 presentation	 negative	so unorganized that it's not even worth the A i'm probably going to get.
;class;office hours	 counseling counseling	 positive positive	I missed two weeks of class due to injury (concussion) and he stayed hours after his office hours ended on multiple Fridays to help me catch up.
;anectdotes	 presentation	 negative	I sit in the front row and try to pay full attention but half the time I'm so lost because most of his anectdotes are confusing and unhelpful.
;films	 presentation	 positive	Me again :) Films are really interesting (yes...i had to add that)
;null	 teacher	 negative	He is rude at times.
;exams;null	 exam teacher	 negative positive	Dr. Molumbys exams always bewildered me but, one thing is for sure the guy raised my interest in biology.
;class	 communication	 positive	Always let the class know when they are doing fantastic :)
;null	 teacher	 positive	Hysterically funny, even though a lot of people (namely freshmen) didn't get his humor.
;null	 counseling	 negative	not helpful at all.
;group projects	 exam	 neutral	We had no book, and did 3 group projects.
;professor	 teacher	 positive	HAVEN'T MET A BETTER PROFESSOR THAN HER AND SHE IS REALLY FUNNY.
;prof	 teacher	 positive	I really liked this prof!!
;null	 teacher	 positive	You either love her or you hate her.
;homework	 teacher	 negative	You can redo homework a million times but Wiley is annoying.
;hw	 exam	 positive	(test number + 1) Also, no HW.
;null	 course	 negative	The topic is so boring.
;grading scale	 grading	 neutral	There is no TA grading scale so it depends on the TA grades and how strict they are.
;tests;owls	 exam exam	 negative negative	He doesn't prepare you well for the tests at all, and the owls are a pain.
;exam;tests	 exam exam	 negative negative	Hard exam and tests!
;null	 teacher	 positive	I love her!
;null	 teacher	 positive	I heard good things about her prior to her class, but never imagined that she was even more awesome that what people said.
;null	 teacher	 positive	Mehran Sahami rocks.. And that's it.
;null;pop quiz	 attendance exam	 neutral neutral	Just make sure you attend all the lectures as you never know when there might be a pop quiz.
;null;material	 counseling presentation	 positive positive	He's an extremely helpful, friendly professor who is deeply passionate about the material, so of course he wants to go into detail.
;american studies	 relevance	 negative	I don't know what these crazy explorers have to do with American Studies.
;opinions	 presentation	 neutral	4)He promotes many of his own opinions.
;null;null	 counseling teacher	 positive positive	He is very approachable and loves what he teaches.
;null	 teacher	 positive	Respect him and he will more than respect youback.
;problems sets;lab reports	 exam exam	 positive positive	There are 3 problems sets and lab reports too, but they are all easy.
;power points	 presentation	 negative	Power points are 175 pages per topic.
;lab reports;presentations;problem sets;exams	 exam exam exam exam	 neutral neutral neutral neutral	Do well on lab reports, presentations, problem sets, and EXAMs!
;students;tests;exams	 counseling exam exam	 positive positive positive	Helps students out during lab time, odviously has a strong commitment to helping students, and his tests / exams are never unfair in diffculty
;class	 teacher	 positive	I really enjoyed taking his class!
;biology	 teacher	 positive	He's obviously passionate about Biology and makes class real-world applicable.
;teacher	 teacher	 positive	Nice guy, approachable, funny(very Canadian), great teacher, willing to help with anything.
;explains	 presentation	 positive	He is always fun to listen to and he explains everything so well.
;owls	 exam	 neutral	dont bother with class, just do the owls
;professor;society	 teacher presentation	 positive positive	She's a great professor, teaches you how it REALLY is, not the way society wants you to see the world.
;ta's	 teacher	 negative	Don't expect him to be coordinated with the TA's at all.
;helps;test;reading quizzes	 counseling exam exam	 positive positive positive	Mr. Everett also helps students if they as for it and his test as well as reading quizzes are simple if you study.
;material	 relevance	 positive	I'd take her again honestly because she will relate the material to life experience to make it easier to remember.
;powerpoints	 presentation	 positive	However if you write down everything in the powerpoints youll be ok
;pass;null;papers	 attendance communication exam	 positive positive neutral	To pass his class all you have to do is show up, participate, improve, and ask questions and make inquizzitive comments in your papers!
;tests;lecture	 exam presentation	 positive negative	Tests are pretty easy, but he isn't always clear in lecture.
;random questions;lecture	 exam presentation	 neutral positive	Yes, he asks random questions from the textbook on exams, but he gives obvious hints about them in lecture.
;lectures	 presentation	 negative	He's super nice but very old and thus rambles during lectures and is never very clear with concepts.
;tests	 exam	 positive	Easy tests.
